id_setor_censitario,sigla_uf,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063
350950205001121,SP2,14,14,14,20,16,11,17,18,25,13,18,12
350950205001140,SP2,18,11,25,12,13,18,13,18,15,12,14,10
350950205001142,SP2,13,9,11,17,11,13,14,19,13,6,12,9
350950205001146,SP2,16,15,20,12,19,10,21,17,20,16,13,22
350950205001148,SP2,22,17,26,17,36,21,26,37,30,29,29,28
350950205001180,SP2,11,8,13,17,21,14,10,18,8,8,2,12
350950205001206,SP2,6,9,12,8,10,11,10,18,7,6,11,8
350950205001207,SP2,10,8,10,11,7,15,10,22,7,14,8,21
350950205001310,SP2,4,6,7,7,17,9,3,17,6,8,7,6
350950205001346,SP2,3,8,11,4,8,16,16,17,6,7,12,11
350950205001498,SP2,20,25,16,11,12,15,10,22,18,18,17,24
350950210000007,SP2,2,4,6,8,14,11,16,19,14,8,14,6
350950210000009,SP2,6,7,8,15,13,13,19,18,20,14,15,6
350950210000016,SP2,7,9,12,7,10,12,22,20,20,22,14,10
350950210000017,SP2,8,15,19,20,27,27,22,19,17,12,11,7
350950210000023,SP2,11,7,7,6,12,7,11,18,10,11,10,11
350950220000020,SP2,19,14,7,16,11,14,18,19,9,11,18,18
350950225000021,SP2,18,15,16,20,14,16,14,18,13,11,18,12
350970005000027,SP2,27,18,21,25,18,18,19,24,14,24,28,22
350995705000002,SP2,11,14,11,16,19,16,12,17,16,16,9,18
351030205000016,SP2,6,13,14,18,11,22,10,23,11,20,14,4
351040105000034,SP2,10,17,14,19,10,21,14,22,13,18,13,17
351040105000064,SP2,17,20,17,24,23,24,28,25,24,26,17,24
351050005000033,SP2,16,14,16,18,14,14,16,19,13,13,13,22
351060905000004,SP2,7,3,11,7,7,10,14,17,8,9,7,8
351060905000053,SP2,18,18,15,17,21,18,21,23,18,10,27,13
351060905000076,SP2,1,8,11,7,8,14,9,17,10,14,13,11
351060905000094,SP2,21,23,22,23,34,28,22,31,26,19,29,24
351060905000139,SP2,14,16,14,13,11,20,14,18,13,13,23,21
351060905000149,SP2,7,22,16,15,23,28,25,23,9,18,17,19
351060905000172,SP2,12,23,21,12,23,16,23,20,16,16,25,11
351060905000195,SP2,9,11,9,14,8,17,15,18,14,8,14,4
351060905000236,SP2,17,10,12,13,15,11,19,18,9,14,13,11
351060905000283,SP2,27,21,23,23,25,23,18,19,16,15,16,19
351060905000293,SP2,23,30,18,15,26,14,21,20,18,17,20,16
351060910000012,SP2,12,11,17,16,14,17,13,20,19,20,19,17
351060910000013,SP2,17,15,21,17,19,10,12,24,11,23,17,16
351060910000035,SP2,11,13,10,11,11,10,11,22,12,18,21,18
351060930000008,SP2,10,8,7,15,14,13,19,17,16,10,22,21
351060930000009,SP2,13,7,9,13,10,11,14,17,5,12,14,12
351060930000049,SP2,17,24,18,14,28,17,20,17,25,29,20,23
351060930000061,SP2,15,8,12,12,11,19,13,17,6,8,13,15
351060930000064,SP2,25,28,36,26,22,28,27,23,28,27,24,28
351060930000067,SP2,11,13,12,13,17,10,19,17,14,13,13,18
351060930000069,SP2,18,15,26,24,27,29,27,42,25,25,34,23
351060930000086,SP2,26,19,18,21,20,28,20,26,17,29,15,20
351060930000087,SP2,24,17,16,18,23,20,21,19,17,12,17,19
351060930000090,SP2,6,9,15,14,7,14,17,18,7,9,8,10
351060930000094,SP2,6,17,10,7,10,13,10,25,5,7,10,5
351060930000117,SP2,26,22,30,22,34,23,41,25,21,25,27,34
351080705000030,SP2,4,18,22,54,75,71,96,103,105,108,118,78
351110205000075,SP2,6,7,10,9,8,12,6,17,4,5,11,10
351150805000017,SP2,11,15,13,12,12,15,8,20,13,13,12,8
351150805000029,SP2,12,13,10,19,12,8,21,17,10,16,16,14
351160705000017,SP2,0,0,7,15,25,22,29,25,18,18,13,22
351170605000004,SP2,9,8,21,8,16,7,8,19,16,14,12,5
351190405000003,SP2,9,13,17,13,12,19,17,19,20,10,10,15
351200105000009,SP2,12,8,15,10,11,15,14,17,9,17,4,15
351230805000011,SP2,9,13,16,7,12,10,11,18,10,8,17,11
351240705000017,SP2,9,9,15,15,15,8,16,24,12,16,8,12
351290205000001,SP2,7,8,8,6,9,10,5,17,8,13,8,14
351300905000014,SP2,21,15,11,15,26,12,13,23,23,14,25,24
351300905000047,SP2,10,12,15,18,20,13,19,19,23,18,22,23
351300905000051,SP2,11,11,11,10,10,17,14,17,18,11,14,9
351300905000059,SP2,13,25,19,25,23,12,15,26,25,29,22,23
351300905000060,SP2,11,14,16,21,16,17,17,18,20,25,16,22
351300905000065,SP2,27,19,29,32,22,19,22,25,27,19,29,21
351300905000080,SP2,8,5,12,13,14,10,11,24,9,9,11,12
351300905000087,SP2,11,3,13,16,10,10,18,17,14,15,13,15
351300905000091,SP2,21,19,22,20,25,26,17,28,29,21,21,27
351300905000102,SP2,15,12,9,8,11,11,12,17,23,22,19,16
351300905000166,SP2,17,10,12,8,13,11,14,21,16,16,14,9
351300905000167,SP2,19,15,19,23,19,28,19,25,28,12,21,23
351300910000002,SP2,25,29,17,20,18,15,20,30,17,26,17,17
351310805000023,SP2,16,7,7,11,9,8,13,18,8,11,11,5
351310805000035,SP2,11,15,14,11,15,11,11,17,14,16,16,15
351310805000047,SP2,18,12,11,10,15,11,13,18,12,16,17,12
351350405000037,SP2,8,7,14,6,12,15,15,18,16,16,4,6
351350405000041,SP2,6,11,8,7,16,21,15,18,26,15,13,14
351350405000043,SP2,15,17,12,7,12,19,15,19,15,10,15,13
351350405000044,SP2,9,11,7,15,11,9,10,17,10,13,12,19
351350405000055,SP2,13,18,16,12,17,14,11,23,15,20,17,12
351350405000056,SP2,17,13,12,11,15,16,24,29,19,13,19,6
351350405000088,SP2,11,21,23,10,23,23,19,17,23,15,23,16
351370205000022,SP2,15,12,10,12,18,13,17,17,10,7,12,14
351380105000007,SP2,5,6,9,6,13,9,5,17,7,15,11,9
351380105000009,SP2,6,7,2,8,14,9,7,18,15,12,10,8
351380105000027,SP2,4,8,11,7,15,12,12,18,8,10,10,6
351380105000075,SP2,8,13,12,9,16,16,15,27,16,14,21,11
351380105000081,SP2,23,18,23,12,28,20,16,26,17,23,28,15
351380105000087,SP2,7,15,18,12,18,19,20,22,12,14,22,15
351380105000100,SP2,12,10,13,9,8,18,14,21,11,10,13,13
351380105000114,SP2,15,9,6,12,12,7,12,19,9,7,8,6
351380105000123,SP2,15,8,12,11,13,14,14,18,12,12,14,12
351380105000134,SP2,11,8,17,8,10,15,15,29,19,14,18,13
351380105000153,SP2,5,12,7,13,12,13,19,17,11,8,9,10
351380105000159,SP2,10,18,17,14,28,25,12,17,26,16,25,21
351380105000261,SP2,16,18,16,12,14,8,22,20,19,13,20,19
351380105000262,SP2,10,8,2,10,13,11,11,18,8,12,11,13
351380105000292,SP2,14,16,15,16,18,27,21,18,15,15,16,12
351380105000310,SP2,9,8,15,6,22,14,15,19,20,18,20,19
351380105000315,SP2,15,15,11,11,22,15,18,17,13,24,22,18
351380105000324,SP2,5,6,9,16,12,10,16,19,12,8,15,8
351380105000331,SP2,15,8,15,11,9,17,12,22,8,10,17,7
351380105000358,SP2,5,7,9,11,17,2,10,17,7,11,7,9
351380105000386,SP2,12,8,8,7,17,12,17,18,8,11,13,9
351380105000387,SP2,23,15,14,12,18,17,21,23,14,14,22,17
351380105000393,SP2,12,9,16,9,11,7,7,17,11,7,7,11
351380105000480,SP2,9,6,8,8,14,16,11,19,11,13,11,5
351400705000004,SP2,16,19,12,17,13,20,21,19,17,23,17,17
351400705000006,SP2,15,8,17,10,10,14,10,18,11,12,19,6
351400705000011,SP2,8,7,9,19,9,12,16,20,13,11,10,14
351410605000013,SP2,7,18,7,12,13,12,16,18,21,11,11,15
351460105000006,SP2,9,15,13,24,13,19,13,22,15,18,17,19
351490805000007,SP2,12,10,9,16,15,9,8,19,8,9,8,11
351500405000024,SP2,9,17,16,14,17,13,17,18,12,30,7,18
351500405000054,SP2,9,9,10,9,13,10,5,18,12,8,10,13
351500405000090,SP2,13,10,7,12,13,16,13,19,17,12,13,13
351500405000091,SP2,6,13,13,13,8,5,12,18,7,18,13,11
351500405000097,SP2,14,7,11,14,10,6,16,18,11,13,12,26
351500405000102,SP2,7,6,9,7,10,9,9,17,11,8,16,11
351500405000121,SP2,5,14,16,19,14,16,15,20,18,13,13,12
351500405000132,SP2,11,9,7,9,8,8,9,17,11,20,12,14
351500405000142,SP2,9,3,7,8,6,8,5,25,8,11,8,7
351500405000145,SP2,23,13,25,21,12,19,16,19,14,18,11,23
351500405000179,SP2,6,6,10,5,12,10,19,24,10,20,16,14
351510310000012,SP2,16,13,11,10,7,9,14,17,15,15,5,13
351510310000013,SP2,8,8,11,15,10,9,12,17,8,10,8,9
351515205000005,SP2,15,14,11,17,19,17,16,22,11,20,21,13
351515205000016,SP2,5,11,6,9,10,15,22,19,12,16,26,10
351515205000018,SP2,11,8,17,10,13,20,12,20,8,22,13,16
351570705000023,SP2,3,4,11,16,17,12,11,17,9,5,15,6
351570705000050,SP2,12,7,9,6,11,9,10,17,7,10,7,5
351570705000059,SP2,11,8,12,6,14,8,8,17,9,10,6,5
351570705000067,SP2,15,9,17,12,16,12,15,24,11,12,7,9
351570705000068,SP2,16,21,11,17,18,14,12,23,20,21,17,10
351570710000019,SP2,5,7,5,9,9,8,12,18,8,11,10,9
351620005000116,SP2,14,20,10,16,16,14,17,21,22,23,14,21
351620005000118,SP2,20,8,19,15,13,12,16,18,13,8,6,12
351620005000124,SP2,13,13,15,18,19,16,16,23,20,16,20,8
351620005000166,SP2,11,12,18,7,7,19,16,18,7,14,19,17
351620005000171,SP2,24,15,20,19,15,20,10,17,19,16,17,14
351620005000185,SP2,19,27,42,43,47,44,35,28,17,11,12,14
351620005000188,SP2,23,10,17,19,15,14,23,26,20,10,17,18
351620005000270,SP2,14,20,10,12,18,14,17,19,13,14,20,16
351620005000284,SP2,25,11,19,17,23,20,23,20,21,20,24,30
351630905000003,SP2,10,9,8,11,15,12,11,17,12,13,17,12
351630905000007,SP2,12,10,14,11,10,13,18,19,17,12,12,18
351630905000098,SP2,9,4,9,10,11,7,9,18,6,10,8,5
351630905000117,SP2,9,8,15,12,18,17,12,18,12,14,17,22
351630905000121,SP2,20,11,13,15,19,13,18,17,13,16,16,12
351630905000123,SP2,10,16,11,14,8,14,13,17,9,13,8,10
351640805000089,SP2,13,6,17,20,12,10,16,22,14,14,14,14
351640805000107,SP2,17,15,13,11,11,11,11,17,11,14,9,3
351640805000114,SP2,7,9,11,9,8,7,7,20,9,12,19,9
351640805000133,SP2,19,62,93,77,75,80,65,62,64,54,46,59
351640805000138,SP2,17,83,108,82,99,89,102,77,80,98,88,91
351680405000001,SP2,7,10,14,12,20,10,16,17,13,13,11,13
351680405000004,SP2,5,9,27,32,26,27,37,29,23,35,12,11
351720805000008,SP2,16,10,18,14,12,16,19,18,7,15,8,10
351770305000010,SP2,17,11,6,17,10,4,11,17,12,18,9,12
351770305000016,SP2,12,17,9,7,12,13,17,20,18,14,11,11
351790105000008,SP2,15,9,12,12,23,14,14,21,12,13,14,13
351840405000119,SP2,12,8,9,9,11,12,13,18,8,9,12,13
351840405000129,SP2,10,12,22,11,10,11,7,17,13,15,9,21
351860205000019,SP2,7,9,10,11,12,15,13,21,13,4,8,16
351860205000027,SP2,8,16,23,12,15,17,24,17,18,23,13,12
351860205000028,SP2,13,10,13,12,24,10,11,17,6,9,14,11
351870105000069,SP2,15,15,16,8,18,16,11,22,14,14,19,19
351870105000157,SP2,14,11,14,10,17,14,16,18,14,13,11,13
351870105000159,SP2,10,19,18,12,14,13,13,17,14,16,10,14
351870105000285,SP2,20,24,17,20,15,16,27,18,20,19,18,21
351870110000104,SP2,7,9,16,7,10,5,14,18,7,8,7,8
351870110000131,SP2,10,13,12,10,6,13,11,19,14,11,15,5
351870110000139,SP2,11,14,9,11,13,4,12,17,11,7,15,11
351870110000171,SP2,3,6,2,7,4,6,11,17,7,14,10,6
351870110000172,SP2,18,12,19,18,16,14,21,20,18,16,18,21
351880005000128,SP2,7,7,10,7,10,6,5,18,13,14,7,4
351880005000378,SP2,10,6,14,13,12,12,11,18,15,13,14,11
351880005000540,SP2,8,65,99,128,154,139,122,149,121,117,113,88
351880005000542,SP2,2,28,67,60,87,71,89,84,103,92,86,70
351880005000562,SP2,10,9,10,13,13,10,12,23,7,11,13,7
351880005000582,SP2,8,8,1,10,9,14,12,18,5,13,9,10
351880005000585,SP2,11,15,12,15,8,8,13,18,6,9,16,6
351880005000593,SP2,7,11,10,6,14,9,9,18,5,7,14,15
351880005000654,SP2,23,10,16,18,15,20,14,20,16,10,13,14
351880005000667,SP2,13,16,8,9,13,18,15,18,17,12,17,9
351880005000695,SP2,18,19,16,19,13,12,8,22,13,9,5,12
351880005000705,SP2,29,20,22,8,18,16,6,34,8,15,18,26
351880005000734,SP2,9,13,21,17,11,12,16,18,10,16,13,21
351880005000873,SP2,7,25,30,41,45,45,43,27,40,41,37,26
351880005000968,SP2,28,22,23,8,23,13,20,26,9,17,24,17
351880005000973,SP2,14,14,17,12,12,17,14,18,11,13,9,9
351880010000009,SP2,11,13,8,8,12,15,9,22,10,9,15,5
351880010000017,SP2,10,7,14,15,15,10,17,17,13,15,12,14
351880010000027,SP2,14,15,23,20,17,15,17,18,11,22,10,11
351880010000036,SP2,9,9,12,11,4,11,17,17,11,15,15,16
351880010000045,SP2,4,8,6,9,1,8,15,20,11,9,14,16
351880010000115,SP2,17,15,9,11,8,7,19,17,15,21,14,16
351880010000163,SP2,22,20,14,21,18,16,15,18,24,9,17,9
351880010000355,SP2,12,6,12,7,17,14,13,17,16,8,9,15
351880010000357,SP2,5,12,16,11,15,12,16,18,9,9,7,13
351880010000408,SP2,11,7,14,8,14,11,13,17,11,12,5,9
351880010000415,SP2,19,21,18,14,21,9,23,18,18,19,14,13
351880010000453,SP2,10,13,20,15,7,6,10,18,8,10,10,13
351880010000489,SP2,20,48,60,57,74,65,63,54,50,53,48,47
351880010000511,SP2,19,18,20,18,11,15,17,21,9,20,28,13
351880010000528,SP2,4,4,2,7,10,7,9,19,9,17,21,7
351885905000001,SP2,14,8,9,12,12,23,11,20,16,20,12,15
351907105000034,SP2,10,11,16,5,11,10,20,17,8,7,7,12
351907105000055,SP2,13,13,14,14,12,18,13,21,14,18,14,13
351907105000097,SP2,11,6,8,6,7,9,8,17,14,5,6,8
351907105000169,SP2,16,19,18,16,18,16,16,18,11,8,20,22
351907105000247,SP2,21,140,194,250,262,233,236,256,216,252,253,220
351930305000020,SP2,18,12,18,13,17,11,19,21,15,17,14,27
351930305000021,SP2,12,17,9,12,18,23,10,22,12,11,14,15
351930305000024,SP2,16,27,29,25,29,36,28,34,21,16,32,24
351960005000030,SP2,8,8,13,15,14,14,13,23,7,11,3,9
351970905000019,SP2,5,6,13,7,9,12,10,17,5,10,4,8
351970910000009,SP2,12,13,12,9,7,7,12,19,12,12,17,9
352040005000019,SP2,15,17,19,17,17,19,25,17,16,27,14,13
352040005000032,SP2,18,17,21,16,11,19,17,22,22,16,13,6
352050905000036,SP2,9,10,4,13,11,13,11,20,21,21,19,22
352050905000063,SP2,21,18,25,22,10,19,32,17,10,9,26,13
352050905000076,SP2,30,17,27,29,30,26,26,27,19,24,25,28
352050905000080,SP2,15,12,18,18,18,20,16,19,15,13,14,14
352050905000086,SP2,4,6,2,9,11,12,16,21,23,14,31,24
352050905000087,SP2,15,18,19,11,8,10,17,24,15,19,13,16
352050905000091,SP2,19,17,19,18,13,18,12,17,7,14,13,11
352050905000099,SP2,14,20,15,21,19,21,16,22,14,27,19,13
352050905000101,SP2,19,19,23,23,26,19,14,24,15,18,13,19
352050905000102,SP2,18,9,16,18,15,25,14,17,29,17,13,8
352050905000104,SP2,24,16,19,24,13,22,19,20,15,20,13,11
352050905000105,SP2,8,13,6,16,25,19,14,25,14,14,8,10
352050905000107,SP2,13,10,11,8,22,13,14,18,18,15,13,14
352050905000109,SP2,16,14,23,14,22,18,16,17,16,17,19,21
352050905000112,SP2,17,18,22,15,20,23,20,17,14,20,19,14
352050905000116,SP2,11,14,20,18,23,16,14,17,19,16,14,15
352050905000124,SP2,10,8,12,6,7,7,10,19,8,9,7,10
352050905000151,SP2,18,24,17,23,14,12,17,17,12,26,16,20
352050905000154,SP2,17,12,18,17,16,20,18,18,19,15,24,39
352050905000161,SP2,14,7,14,14,13,17,13,17,10,9,17,10
352050905000165,SP2,10,17,10,20,14,10,9,22,8,15,11,15
352050905000167,SP2,17,14,15,14,18,14,13,17,19,13,18,12
352050905000171,SP2,15,21,16,19,26,24,30,28,34,41,47,56
352050905000175,SP2,9,17,17,16,12,14,15,19,7,19,15,7
352050905000178,SP2,32,24,29,21,31,21,31,29,25,24,36,34
352050905000207,SP2,18,14,16,13,22,6,19,18,13,23,16,19
352100205000014,SP2,7,28,48,69,87,124,111,95,119,134,103,92
352130905000004,SP2,9,17,11,18,24,15,18,19,15,17,20,18
352150705000003,SP2,24,18,16,20,14,20,14,21,19,6,6,4
352150705000005,SP2,17,6,15,18,15,18,15,17,15,16,12,14
352180405000045,SP2,3,7,12,18,26,18,21,21,25,14,14,14
352210905000054,SP2,14,14,17,13,11,8,16,18,6,13,20,12
352220805000028,SP2,5,6,9,7,11,13,4,18,11,10,21,12
352220805000051,SP2,7,5,9,5,7,10,10,17,11,6,9,14
352220805000073,SP2,82,136,227,216,224,192,177,199,158,151,148,129
352220805000151,SP2,7,19,16,6,2,8,20,25,9,12,26,20
352220805000185,SP2,17,15,15,17,24,18,15,20,10,10,21,10
352230705000069,SP2,6,10,12,6,8,8,12,24,5,7,11,9
352230705000094,SP2,8,4,8,4,8,7,4,20,4,8,8,7
352230705000110,SP2,11,14,17,18,13,15,14,19,18,13,16,7
352230705000169,SP2,8,11,9,13,12,12,19,17,20,17,19,14
352240605000044,SP2,19,14,11,12,17,6,9,17,12,12,10,6
352250505000040,SP2,15,15,15,19,18,18,10,17,16,17,9,9
352250505000043,SP2,19,19,13,14,15,15,13,18,7,25,13,20
352250505000073,SP2,13,12,13,10,16,7,15,18,9,16,10,10
352250505000079,SP2,16,17,20,13,23,20,16,17,17,13,15,14
352250505000082,SP2,20,15,9,26,13,7,15,21,16,8,13,12
352250505000095,SP2,12,15,11,20,18,14,8,20,14,11,21,13
352250505000098,SP2,11,14,11,12,10,16,14,20,9,10,10,11
352250505000104,SP2,17,20,23,15,23,12,14,21,18,24,7,13
352250505000106,SP2,9,11,9,6,12,7,7,19,14,14,5,7
352250505000110,SP2,15,20,16,18,27,10,16,17,15,16,15,11
352250505000116,SP2,25,29,23,32,25,29,16,32,29,34,26,33
352250505000120,SP2,8,9,11,11,18,12,18,17,11,7,12,15
352250505000123,SP2,16,19,21,20,22,14,16,19,12,12,12,13
352250505000128,SP2,19,11,16,15,17,13,15,20,13,15,17,17
352250505000131,SP2,17,21,19,18,32,18,14,21,13,30,26,22
352250505000146,SP2,9,14,17,7,16,7,10,20,8,11,14,11
352250505000149,SP2,18,21,18,20,21,17,15,21,12,19,25,22
352250505000154,SP2,26,14,10,12,9,14,9,17,15,20,17,9
352250505000170,SP2,25,13,17,18,20,22,24,22,17,18,19,19
352260405000067,SP2,14,13,11,9,16,11,11,20,9,12,14,14
352270305000027,SP2,8,10,17,13,17,10,20,20,12,13,22,13
352310705000016,SP2,19,13,12,14,7,17,23,19,13,16,10,14
352310705000030,SP2,17,14,12,13,17,20,19,24,17,15,13,22
352310705000042,SP2,20,11,9,17,12,25,25,22,20,23,28,18
352310705000047,SP2,15,12,14,18,13,12,19,18,14,11,8,11
352310705000062,SP2,9,13,10,14,9,14,16,21,14,18,8,10
352310705000086,SP2,11,24,19,16,11,12,21,17,19,16,15,16
352310705000089,SP2,9,8,8,10,7,8,5,17,10,9,9,8
352310705000100,SP2,10,15,10,17,15,12,13,17,18,11,8,13
352310705000106,SP2,10,19,17,14,12,14,9,17,7,14,10,9
352310705000111,SP2,20,15,16,25,12,17,21,21,18,19,24,16
352310705000118,SP2,12,11,13,3,9,10,11,18,7,9,6,6
352310705000126,SP2,15,14,9,16,17,12,22,17,14,14,13,17
352310705000138,SP2,14,22,12,13,12,14,17,18,12,7,12,9
352310705000143,SP2,21,23,21,25,30,23,27,18,17,19,25,19
352310705000157,SP2,12,7,11,9,11,7,9,17,4,8,15,8
352310705000167,SP2,9,16,17,19,12,14,17,17,9,11,11,8
352310705000189,SP2,16,7,17,19,11,14,8,17,9,12,12,11
352310705000225,SP2,7,14,16,12,20,9,21,22,23,9,28,12
352310705000240,SP2,11,20,15,16,8,13,15,19,10,7,16,9
352310705000241,SP2,25,13,18,21,19,14,22,23,21,23,19,18
352310705000246,SP2,8,9,14,12,5,17,7,19,9,10,6,8
352310705000278,SP2,14,14,7,13,22,9,13,19,12,14,14,13
352310705000331,SP2,17,12,8,12,17,3,6,17,8,14,13,11
352320605000013,SP2,2,7,6,9,10,6,11,18,3,5,6,13
352340405000036,SP2,11,7,12,10,16,12,12,17,10,6,8,16
352340405000063,SP2,9,10,7,12,16,15,11,22,19,14,15,16
352340405000065,SP2,6,13,8,12,8,11,20,20,11,12,16,6
352340405000066,SP2,14,12,12,13,21,21,16,22,18,24,13,11
352340405000067,SP2,8,10,14,13,13,12,6,21,8,15,10,8
352340405000077,SP2,10,16,14,17,19,15,15,18,15,19,9,9
352340405000085,SP2,11,9,14,12,16,15,12,19,16,19,10,13
352340405000170,SP2,15,8,9,12,13,13,7,18,10,13,5,9
352360205000010,SP2,12,11,16,11,10,14,11,22,10,11,9,14
352360205000012,SP2,77,113,139,120,140,125,117,104,112,101,121,77
352380005000007,SP2,10,13,9,9,9,10,13,21,14,13,16,13
352390905000015,SP2,11,10,7,10,10,11,9,18,9,10,8,15
352390905000036,SP2,12,10,10,15,11,19,10,18,12,6,15,10
352390905000054,SP2,9,5,6,12,10,6,9,18,9,8,5,6
352390905000110,SP2,7,9,10,9,7,8,9,17,10,11,7,8
352390905000139,SP2,13,4,16,15,10,10,16,18,13,13,7,17
352390905000144,SP2,8,5,11,10,9,11,19,19,9,11,14,9
352390905000160,SP2,11,15,16,18,14,18,20,37,30,8,6,14
352400605000040,SP2,7,10,6,9,11,14,13,19,10,11,7,13
352400605000061,SP2,8,8,9,13,15,5,12,18,8,18,11,9
352420405000006,SP2,20,10,25,20,16,11,12,29,12,19,12,11
352440205000065,SP2,13,11,7,9,12,16,11,19,13,6,11,10
352440205000171,SP2,10,8,9,7,9,13,18,20,14,8,15,17
352470905000010,SP2,4,19,16,17,18,18,12,17,12,23,17,11
352500305000008,SP2,20,14,16,15,16,7,7,17,20,7,18,9
352500305000016,SP2,12,13,13,13,19,10,9,17,11,10,12,11
352500305000017,SP2,8,19,19,11,21,19,23,18,17,16,19,18
352500305000022,SP2,6,11,15,17,18,9,16,24,14,16,10,13
352500305000034,SP2,6,13,14,16,24,13,12,17,7,14,18,8
352500305000043,SP2,16,19,18,12,15,16,31,23,20,22,10,18
352500305000050,SP2,14,17,17,22,22,19,13,17,22,18,15,20
352500305000052,SP2,19,13,15,18,17,12,15,20,10,12,13,14
352500305000058,SP2,15,21,14,18,19,14,13,19,12,19,12,11
352500305000070,SP2,8,22,18,11,11,16,15,24,11,11,10,13
352500305000080,SP2,8,7,11,7,8,9,6,19,18,8,18,14
352500305000086,SP2,19,9,17,17,20,26,23,29,13,23,24,11
352500305000092,SP2,10,13,9,11,13,12,19,21,7,7,17,6
352500305000108,SP2,8,11,9,6,5,15,9,17,25,19,23,20
352510210000001,SP2,19,12,21,8,10,13,16,18,16,15,12,9
352530005000109,SP2,7,9,21,13,10,7,9,19,9,11,7,5
352530005000113,SP2,7,9,2,12,7,11,13,18,11,11,18,30
352530005000187,SP2,5,8,9,9,4,12,7,17,5,7,10,14
352570605000019,SP2,15,15,15,13,21,19,18,19,19,13,16,8
352570605000051,SP2,6,9,5,4,6,8,7,17,10,7,16,14
352590405000232,SP2,8,9,11,11,20,10,11,18,10,14,9,10
352590405000383,SP2,9,12,16,13,9,11,13,17,11,13,8,8
352590405000401,SP2,18,14,13,17,8,14,17,22,11,10,11,13
352590405000486,SP2,13,14,8,9,14,10,17,18,18,15,17,21
352590405000487,SP2,11,13,11,12,11,9,13,22,12,8,15,15
352590405000509,SP2,5,8,6,6,7,7,10,19,6,6,6,7
352590405000568,SP2,16,12,9,15,15,17,13,17,13,16,15,10
352590405000594,SP2,23,16,14,22,31,30,16,30,25,20,23,26
352670405000052,SP2,15,10,13,8,16,13,14,17,7,17,14,10
352670405000084,SP2,5,8,4,11,5,10,10,17,7,8,5,10
352670405000123,SP2,11,10,9,7,10,13,13,17,12,5,15,8
352670405000129,SP2,29,22,20,19,24,28,23,31,22,36,23,17
352670405000130,SP2,14,17,20,19,21,13,24,19,24,21,16,29
352680305000024,SP2,8,8,11,11,7,6,10,17,10,10,5,6
352680305000047,SP2,16,19,19,13,25,11,19,25,14,9,8,9
352680305000053,SP2,12,14,14,14,16,15,12,17,11,11,8,5
352680305000058,SP2,12,17,18,6,18,11,14,17,10,9,14,7
352680305000066,SP2,12,21,19,23,13,19,16,20,19,28,19,21
352690205000276,SP2,9,9,11,12,8,11,8,18,12,16,14,13
352690205000341,SP2,10,10,6,13,7,11,12,18,15,18,12,11
352710805000020,SP2,8,21,12,14,20,17,23,21,13,9,6,13
352710805000057,SP2,3,7,6,7,9,5,7,17,6,10,3,10
352710805000065,SP2,15,7,5,10,11,10,11,17,9,9,11,10
352720705000075,SP2,10,8,11,7,13,12,15,17,17,8,16,22
352720705000077,SP2,10,7,9,9,16,11,14,18,12,12,12,19
352730605000004,SP2,20,18,24,11,19,23,23,34,20,21,29,24
352730605000006,SP2,15,20,26,10,11,17,11,19,11,16,13,17
352730605000007,SP2,12,6,12,12,15,18,10,19,12,23,14,16
352730605000008,SP2,8,8,15,18,18,16,19,29,24,15,17,25
352730605000010,SP2,13,18,25,23,20,18,21,22,19,22,22,19
352730605000026,SP2,11,9,10,21,16,21,18,18,16,17,17,10
352730605000027,SP2,17,14,24,16,27,23,31,20,20,22,18,16
352730605000043,SP2,19,22,29,26,22,26,31,36,25,22,27,14
352730605000044,SP2,8,15,9,13,8,14,20,20,13,11,13,10
352760305000002,SP2,20,16,7,17,14,11,8,17,18,15,13,10
352760305000003,SP2,15,17,17,14,21,15,14,17,18,16,19,12
352770205000003,SP2,17,17,24,25,24,24,25,22,14,19,20,14
352840305000030,SP2,10,10,8,8,10,6,8,18,7,7,6,6
352850205000028,SP2,7,2,11,6,4,5,7,20,6,5,28,5
352870005000010,SP2,3,41,69,81,90,101,91,77,79,72,61,53
352900505000290,SP2,17,10,11,23,10,22,30,21,21,18,22,13
352900530000005,SP2,8,30,49,101,92,86,107,100,103,95,128,82
352930205000044,SP2,12,15,18,15,18,16,20,19,14,25,28,26
352940105000007,SP2,11,6,16,16,9,14,16,19,11,10,13,17
352940105000036,SP2,8,11,10,9,13,10,17,17,9,6,10,13
352940105000041,SP2,23,38,39,34,29,31,26,29,27,19,33,25
352940105000043,SP2,8,11,11,8,6,8,10,19,6,8,7,10
352940105000047,SP2,11,8,10,7,17,13,12,19,8,6,10,5
352940105000052,SP2,8,18,5,12,13,11,15,20,10,13,7,7
352940105000056,SP2,13,16,15,10,13,10,25,18,8,12,6,8
352940105000061,SP2,24,35,38,24,27,25,17,23,31,30,25,18
352940105000107,SP2,7,9,11,10,8,6,9,17,7,14,9,10
352940105000140,SP2,13,18,31,24,19,12,17,27,21,15,25,21
352940105000158,SP2,12,7,11,5,11,10,11,20,20,13,10,15
352940105000171,SP2,6,19,15,5,14,15,15,19,14,19,16,22
352940105000195,SP2,11,15,11,8,12,15,16,21,10,11,15,7
352940105000197,SP2,14,12,18,17,15,16,19,19,14,17,23,16
