id_setor_censitario,dom_alugados
354870805000746,73
354870805000948,73
354870805001110,73
354880705000005,73
354880705000022,73
354880705000072,73
354890605000098,73
354910205000023,73
354910205000060,73
354910205000074,73
354940905000041,73
354980505000151,73
354980505000196,73
354980505000248,73
354980505000255,73
354980505000258,73
354980510000022,73
354990405000100,73
354990405000134,73
354990405000174,73
354990405000187,73
354990405000188,73
354990405000230,73
354990405000377,73
354990405000455,73
354990405000483,73
354995305000002,73
355040705000014,73
355060505000008,73
355060505000038,73
355070405000032,73
355070415000010,73
355100905000189,73
355100905000249,73
355100905000310,73
355100905000344,73
355160305000003,73
355220505000144,73
355220505000163,73
355220505000165,73
355220505000176,73
355220505000269,73
355220505000482,73
355240305000005,73
355240305000039,73
355240305000057,73
355240305000094,73
355240315000112,73
355280905000119,73
355370805000018,73
355370805000060,73
355400305000062,73
355410205000037,73
355410205000129,73
355410205000169,73
355410205000181,73
355410205000199,73
355410205000250,73
355470605000008,73
355480505000040,73
355500005000019,73
355540605000021,73
355620605000028,73
355640405000003,73
355670105000010,73
355690905000004,73
355700605000007,73
355700605000038,73
355700605000097,73
355710505000015,73
355720405000011,73
355030801000058,74
355030804000005,74
355030804000088,74
355030804000096,74
355030804000107,74
355030807000137,74
355030809000010,74
355030811000007,74
355030811000047,74
355030813000091,74
355030817000278,74
355030819000064,74
355030819000118,74
355030819000138,74
355030819000172,74
355030819000301,74
355030819000357,74
355030821000027,74
355030821000105,74
355030822000062,74
355030822000072,74
355030822000298,74
355030822000304,74
355030822000351,74
355030824000062,74
355030826000125,74
355030826000137,74
355030827000061,74
355030827000080,74
355030827000085,74
355030830000070,74
355030830000215,74
355030832000051,74
355030832000126,74
355030832000154,74
355030834000074,74
355030834000083,74
355030835000016,74
355030835000115,74
355030835000166,74
355030836000228,74
355030837000157,74
355030838000114,74
355030838000191,74
355030838000233,74
355030839000017,74
355030839000140,74
355030840000008,74
355030842000034,74
355030844000060,74
355030844000086,74
355030844000110,74
355030845000107,74
355030846000132,74
355030846000158,74
355030846000190,74
355030847000104,74
355030850000035,74
355030850000085,74
355030853000013,74
355030857000065,74
355030858000057,74
355030859000119,74
355030860000141,74
355030862000075,74
355030863000012,74
355030863000089,74
355030866000003,74
355030868000060,74
355030868000256,74
355030870000076,74
355030871000003,74
355030872000075,74
355030872000148,74
355030872000157,74
355030873000098,74
355030873000112,74
355030874000087,74
355030876000029,74
355030876000072,74
355030878000024,74
355030880000057,74
355030882000019,74
355030882000040,74
355030882000093,74
355030885000087,74
355030885000094,74
355030885000096,74
355030886000002,74
355030887000014,74
355030887000149,74
355030888000031,74
355030889000072,74
355030889000140,74
355030890000015,74
355030890000031,74
355030890000041,74
355030890000065,74
355030890000182,74
355030890000187,74
355030891000067,74
355030892000171,74
355030892000178,74
355030892000195,74
355030893000067,74
355030894000156,74
355030896000115,74
355030896000157,74
350070905000008,74
350090705000003,74
350130105000002,74
350160805000047,74
350160805000094,74
350160805000095,74
350160805000110,74
350160805000187,74
350160805000234,74
350180605000003,74
350190505000010,74
350190505000011,74
350220005000030,74
350275405000019,74
350280405000044,74
350280405000073,74
350280405000298,74
350320805000056,74
350320825000032,74
350320825000054,74
350330705000039,74
350370305000004,74
350380205000005,74
350400805000011,74
350410705000034,74
350430505000004,74
350450305000124,74
350550005000113,74
350570805000003,74
350600305000009,74
350600305000032,74
350600305000112,74
350600305000399,74
350600305000490,74
350600305000506,74
350635905000018,74
350650805000062,74
350700105000010,74
350740705000003,74
350760505000115,74
350760505000119,74
350840520000017,74
350920510000025,74
350950205000027,74
350950205000099,74
350950205000158,74
350950205000382,74
350950205000618,74
350950205000668,74
350950205000718,74
350950205001064,74
350950205001184,74
350950205001227,74
350950225000008,74
350960105000024,74
351050005000076,74
351050010000051,74
351060905000205,74
351060930000071,74
351060930000086,74
351060930000102,74
351100305000003,74
351110205000019,74
351110205000031,74
351110205000059,74
351210005000001,74
351300905000023,74
351300910000008,74
351310805000013,74
351320705000003,74
351320705000013,74
351380105000054,74
351380105000150,74
351380105000197,74
351380105000209,74
351380105000276,74
351410605000017,74
351440305000038,74
351519405000004,74
351550905000020,74
351550905000022,74
351620005000067,74
351620005000070,74
351620005000110,74
351620005000302,74
351640805000022,74
351685305000004,74
351820605000023,74
351840405000030,74
351870105000067,74
351870105000254,74
351880005000018,74
351880005000124,74
351880005000154,74
351880005000624,74
351880005000880,74
351880010000111,74
351880010000176,74
351880010000309,74
351880010000322,74
351907105000067,74
351907105000093,74
351907105000186,74
351940205000008,74
351960005000080,74
352020205000014,74
352044205000034,74
352050905000051,74
352230705000038,74
352230705000148,74
352250505000127,74
352250505000129,74
352250505000143,74
352270305000013,74
352330505000004,74
352340405000049,74
352390905000078,74
352390905000093,74
352390905000095,74
352500305000033,74
352530005000058,74
352570605000001,74
352570605000007,74
352580505000001,74
352580505000004,74
352590405000121,74
352590405000245,74
352590405000581,74
352600105000003,74
352670405000075,74
352690205000033,74
352690205000096,74
352690205000196,74
352720705000005,74
352730605000013,74
352730605000050,74
352810605000004,74
352840305000024,74
352900505000008,74
352900505000027,74
352900505000078,74
352900505000249,74
352940105000002,74
352940105000071,74
352940105000122,74
352940105000176,74
352940105000192,74
352940105000271,74
353060705000121,74
353060710000040,74
353070605000028,74
353080505000047,74
353080505000075,74
353130805000019,74
353180305000015,74
353300705000022,74
353340305000004,74
353350205000001,74
353390805000001,74
353440105000091,74
353440105000112,74
353440105000167,74
353440105000530,74
353440105000606,74
353440105000794,74
353440105000896,74
353440105000938,74
353460905000014,74
353470805000023,74
353470805000102,74
353470805000151,74
353490605000006,74
353500205000012,74
353620805000006,74
353650505000066,74
353650505000080,74
353650505000106,74
353710705000042,74
353730505000059,74
353800605000031,74
353800605000043,74
353820405000004,74
353870905000067,74
353870905000087,74
353870905000231,74
353870905000315,74
353870905000338,74
353870910000001,74
353890705000011,74
353900405000005,74
353930105000069,74
353950905000026,74
353990505000001,74
354060605000009,74
354070505000023,74
354100005000068,74
354100005000116,74
354100005000174,74
354100005000234,74
354130705000006,74
354140605000020,74
354140605000049,74
354140605000060,74
354140605000070,74
354140605000196,74
354150505000013,74
354260205000015,74
354340205000207,74
354340205000326,74
354340205000405,74
354340205000479,74
354340205000518,74
354340205000704,74
354390705000040,74
354390705000048,74
354390705000051,74
354390705000059,74
354390705000074,74
354390705000087,74
354490505000002,74
354520905000027,74
354520905000032,74
354520905000073,74
354580305000115,74
354630605000005,74
354670205000019,74
354680105000004,74
354780905000182,74
354780905000198,74
354780905000241,74
354780905000527,74
354780905000532,74
354780905000549,74
354780905000604,74
354780910000001,74
354850005000220,74
354850005000546,74
354850005000658,74
354870805000150,74
354870805000193,74
354870805000236,74
354870805000563,74
354870805000892,74
354880705000066,74
354880705000161,74
354890605000010,74
354890605000132,74
354890605000164,74
354890613000051,74
354890613000052,74
354940905000001,74
354940905000017,74
354980505000083,74
354980505000298,74
354990405000091,74
354990405000175,74
354990405000282,74
354990405000412,74
354990405000422,74
354990405000474,74
354990405000608,74
354990405000892,74
354990410000013,74
355050605000002,74
355060505000012,74
355070405000007,74
355070405000043,74
355070410000035,74
355070415000013,74
355090205000008,74
355100905000039,74
355100905000084,74
355100905000140,74
355100905000315,74
355170205000045,74
355220505000090,74
355220505000123,74
355220505000157,74
355220505000245,74
355220505000303,74
355220505000332,74
355220505000366,74
355220505000431,74
355220505000517,74
355220505000544,74
355220505000575,74
355240315000001,74
355240315000103,74
355280905000001,74
355280905000028,74
355280905000072,74
355280905000077,74
355360905000002,74
355370805000006,74
355370805000007,74
355410205000193,74
355470605000009,74
355500005000062,74
355600805000003,74
355620605000033,74
355640405000029,74
355640405000047,74
355660205000004,74
355670105000088,74
355700605000016,74
355700605000035,74
355710505000053,74
355710505000073,74
355030801000036,75
355030801000113,75
355030801000122,75
355030803000026,75
355030804000097,75
355030805000022,75
355030805000125,75
355030807000063,75
355030807000100,75
355030807000140,75
355030811000239,75
355030813000066,75
355030814000034,75
355030816000010,75
355030817000088,75
355030817000144,75
355030818000152,75
355030818000183,75
355030818000198,75
355030819000145,75
355030819000199,75
355030819000253,75
355030819000331,75
355030820000051,75
355030820000115,75
355030821000104,75
355030823000016,75
355030823000123,75
355030823000160,75
355030823000213,75
355030824000007,75
355030826000105,75
355030829000041,75
355030829000060,75
355030829000094,75
355030829000109,75
355030830000114,75
355030830000187,75
355030830000308,75
355030834000029,75
355030834000041,75
355030834000111,75
355030835000192,75
355030837000161,75
355030838000288,75
355030838000365,75
355030840000026,75
355030842000069,75
355030843000125,75
355030843000201,75
355030845000099,75
355030845000116,75
355030845000149,75
355030846000015,75
355030846000080,75
355030846000135,75
355030846000184,75
355030846000194,75
355030846000209,75
355030846000258,75
355030849000011,75
355030849000083,75
355030850000024,75
355030850000029,75
355030850000096,75
355030850000107,75
355030851000030,75
355030853000039,75
355030857000068,75
355030859000109,75
355030860000076,75
355030860000134,75
355030860000183,75
355030862000042,75
355030862000059,75
355030863000072,75
355030863000117,75
355030865000051,75
355030865000128,75
355030865000198,75
355030867000218,75
355030868000197,75
355030869000010,75
355030869000142,75
355030870000022,75
355030872000022,75
355030872000124,75
355030873000006,75
355030873000007,75
355030873000122,75
355030873000164,75
355030875000045,75
355030876000037,75
355030876000162,75
355030876000164,75
355030876000268,75
355030877000006,75
355030878000041,75
355030880000001,75
355030881000077,75
355030882000009,75
355030882000120,75
355030884000070,75
355030884000173,75
355030886000010,75
355030886000012,75
355030889000096,75
355030889000152,75
355030890000040,75
355030892000031,75
355030892000156,75
355030893000030,75
355030893000079,75
350160805000036,75
350210105000020,75
350210105000023,75
350210105000039,75
350220005000010,75
350280405000055,75
350280405000114,75
350280405000144,75
350320805000132,75
350320825000073,75
350330705000009,75
350330705000081,75
350380205000019,75
350380205000028,75
350400805000029,75
350400805000033,75
350410705000016,75
350410705000072,75
350410705000093,75
350410705000150,75
350550005000014,75
350550005000065,75
350600305000004,75
350600305000152,75
350600305000198,75
350600305000253,75
350600305000367,75
350635905000016,75
350635905000020,75
350650805000006,75
350650805000058,75
350650805000078,75
350740705000006,75
350760505000032,75
350850405000044,75
350950205000200,75
350950205000386,75
350950205000443,75
350950205000731,75
350950205001011,75
350950205001053,75
350950210000034,75
351040105000014,75
351040105000022,75
351040105000039,75
351060905000053,75
351060930000115,75
351080705000009,75
351110205000055,75
351110205000061,75
351240705000014,75
351240705000015,75
351280305000009,75
351300905000022,75
351300905000071,75
351300905000179,75
351300910000009,75
351340505000025,75
351350405000159,75
351380105000080,75
351380105000163,75
351380105000364,75
351380105000391,75
351410605000011,75
351450205000015,75
351500405000121,75
351500405000205,75
351510305000008,75
351518605000036,75
351540005000008,75
351540005000015,75
351570705000025,75
351620005000167,75
351620005000170,75
351620005000183,75
351620005000217,75
351620005000221,75
351620005000223,75
351620005000298,75
351740605000004,75
351740605000011,75
351750505000006,75
351840405000005,75
351850305000017,75
351870110000121,75
351880005000076,75
351880005000107,75
351880005000155,75
351880005000236,75
351880005000419,75
351880005000423,75
351880005000434,75
351880005000561,75
351880005000569,75
351880005000607,75
351880005000777,75
351880005001034,75
351880010000387,75
351880010000389,75
351880010000527,75
351907105000033,75
351907105000109,75
351907105000170,75
351910505000002,75
351960005000019,75
351960005000042,75
352000405000029,75
352050905000078,75
352180405000012,75
352220805000023,75
352220805000091,75
352230705000088,75
352240605000031,75
352250505000089,75
352250505000128,75
352270305000056,75
352310705000093,75
352340405000151,75
352390905000102,75
352430305000074,75
352480805000038,75
352480805000047,75
352530005000011,75
352550805000011,75
352590405000103,75
352590405000131,75
352590405000152,75
352590405000303,75
352590405000402,75
352590405000511,75
352590405000536,75
352670405000070,75
352680305000045,75
352690205000198,75
352710805000042,75
352760305000014,75
352900505000117,75
352900505000236,75
352940105000241,75
353030005000025,75
353040905000001,75
353040905000003,75
353070605000014,75
353070605000096,75
353070605000123,75
353070605000149,75
353080505000043,75
353100105000002,75
353110005000020,75
353110005000056,75
353140705000009,75
353330405000003,75
353350205000028,75
353350205000031,75
353390805000007,75
353390805000056,75
353440105000144,75
353440105000195,75
353440105000247,75
353440105000258,75
353440105000412,75
353440105000439,75
353440105000517,75
353440105000649,75
353440105000750,75
353440105000772,75
353460905000010,75
353540805000010,75
353650505000099,75
353670305000003,75
353710705000049,75
353800605000030,75
353800605000091,75
353870905000033,75
353900405000006,75
353900405000008,75
353940005000003,75
353950905000005,75
353950905000027,75
353950905000040,75
353980605000055,75
353990505000005,75
354020005000043,75
354100005000135,75
354100005000313,75
354140605000011,75
354140605000089,75
354140605000119,75
354150505000011,75
354160405000001,75
354220605000019,75
354220605000035,75
354270105000001,75
354340205000190,75
354340205000244,75
354340205000442,75
354390705000218,75
354400405000033,75
354410305000037,75
354480605000001,75
354520905000141,75
354530805000002,75
354580305000035,75
354580305000104,75
354580305000106,75
354580305000218,75
354630605000029,75
354640505000024,75
354780905000134,75
354780905000275,75
354780905000342,75
354780905000476,75
354780905000567,75
354850005000097,75
354850005000244,75
354850005000455,75
354850005000520,75
354850005000544,75
354850005000577,75
354870805000089,75
354870805000477,75
354870805000569,75
354870805000615,75
354870805001017,75
354880705000186,75
354890613000017,75
354910205000042,75
354910205000133,75
354940905000004,75
354940905000045,75
354970605000023,75
354980505000142,75
354980505000181,75
354980505000247,75
354980505000350,75
354980505000364,75
354980505000374,75
354980505000398,75
354980505000444,75
354980510000007,75
354980510000008,75
354990405000021,75
354990405000467,75
354990405000594,75
354990405000599,75
355060505000002,75
355060505000022,75
355070410000013,75
355100905000001,75
355100905000002,75
355100905000020,75
355100905000102,75
355100905000378,75
355150405000001,75
355150405000042,75
355220505000106,75
355220505000341,75
355240305000012,75
355240315000116,75
355240315000125,75
355250205000037,75
355280905000138,75
355280905000166,75
355400305000014,75
355400305000019,75
355400305000264,75
355410205000013,75
355410205000278,75
355450805000013,75
355540605000009,75
355540605000030,75
355540605000031,75
355550505000001,75
355640405000012,75
355640405000027,75
355640405000034,75
355650305000076,75
355670105000026,75
355030802000050,76
355030803000009,76
355030806000010,76
355030807000052,76
355030810000016,76
355030810000053,76
355030811000017,76
355030811000153,76
355030811000174,76
355030811000227,76
355030813000031,76
355030813000157,76
355030815000124,76
355030817000005,76
355030818000019,76
355030819000243,76
355030819000249,76
355030820000090,76
355030822000014,76
355030822000029,76
355030822000077,76
355030822000137,76
355030822000329,76
355030824000033,76
355030824000096,76
355030826000055,76
355030826000083,76
355030826000124,76
355030826000132,76
355030827000036,76
355030827000038,76
355030827000083,76
355030827000089,76
355030827000116,76
355030828000063,76
355030829000031,76
355030829000086,76
355030830000046,76
355030830000182,76
355030830000353,76
355030830000418,76
355030831000135,76
355030834000066,76
355030836000156,76
355030837000244,76
355030838000341,76
355030839000096,76
355030840000016,76
355030842000158,76
355030843000036,76
355030843000053,76
355030843000175,76
355030843000210,76
355030844000041,76
355030845000103,76
355030845000169,76
355030846000056,76
355030846000260,76
355030846000268,76
355030846000270,76
355030846000305,76
355030849000017,76
355030851000023,76
355030851000062,76
355030851000133,76
355030855000319,76
355030858000027,76
355030859000050,76
355030859000061,76
355030859000089,76
355030859000130,76
355030862000021,76
355030863000186,76
355030864000051,76
355030864000053,76
355030864000109,76
355030866000004,76
355030866000058,76
355030866000096,76
355030868000022,76
355030868000185,76
355030868000324,76
355030868000328,76
355030869000059,76
355030869000092,76
355030872000088,76
355030872000117,76
355030872000140,76
355030872000144,76
355030872000152,76
355030873000028,76
355030873000102,76
355030873000181,76
355030874000123,76
355030875000072,76
355030876000007,76
355030876000077,76
355030876000102,76
355030877000034,76
355030877000070,76
355030877000178,76
355030879000019,76
355030881000082,76
355030881000222,76
355030881000232,76
355030882000121,76
355030884000135,76
355030884000149,76
355030885000062,76
355030886000038,76
355030889000101,76
355030889000162,76
355030891000039,76
355030892000008,76
355030892000082,76
355030892000098,76
355030892000113,76
355030892000165,76
355030892000173,76
355030893000011,76
355030893000092,76
355030893000104,76
355030894000053,76
355030895000034,76
350160805000081,76
350170705000008,76
350170705000028,76
350190505000006,76
350320805000024,76
350320805000085,76
350330705000054,76
350330705000061,76
350390105000027,76
350400805000019,76
350400805000062,76
350400805000083,76
350400805000140,76
350420605000006,76
350450305000010,76
350530205000007,76
350550005000018,76
350550005000059,76
350560905000022,76
350570805000052,76
350570805000129,76
350570810000029,76
350570810000031,76
350570820000008,76
350600305000022,76
350610205000002,76
350650805000011,76
350700105000048,76
350750605000146,76
350760505000037,76
350760505000076,76
350840520000015,76
350870205000005,76
350920510000015,76
350920515000008,76
350950205000008,76
350950205000066,76
350950205000152,76
350950205000187,76
350950205000597,76
350950205000611,76
350950205001211,76
350960105000019,76
350980905000001,76
351020305000055,76
351050005000035,76
351060905000037,76
351060910000016,76
351060930000047,76
351060930000117,76
351120105000005,76
351150805000004,76
351150805000021,76
351280305000029,76
351300905000070,76
351300905000153,76
351300905000165,76
351310805000008,76
351310805000047,76
351350405000034,76
351350405000078,76
351350405000166,76
351370205000007,76
351380105000024,76
351380105000028,76
351380105000446,76
351440305000035,76
351490805000005,76
351495705000001,76
351500405000216,76
351500405000340,76
351515205000017,76
351550905000003,76
351620005000064,76
351620005000106,76
351620005000205,76
351620005000244,76
351630905000073,76
351670505000022,76
351750505000004,76
351750505000026,76
351830505000040,76
351840405000074,76
351840405000082,76
351840405000095,76
351850305000001,76
351870110000045,76
351880005000052,76
351880005000059,76
351880005000095,76
351880005000369,76
351880005000768,76
351880005001011,76
351880010000011,76
351880010000017,76
351880010000157,76
351880010000175,76
351880010000292,76
351905505000003,76
351907105000108,76
351907105000129,76
351907105000179,76
351907105000180,76
351940205000004,76
351970905000009,76
352010305000010,76
352050905000025,76
352090505000003,76
352190305000011,76
352220805000183,76
352230705000030,76
352230705000040,76
352230705000141,76
352230705000146,76
352240605000013,76
352240605000014,76
352250505000088,76
352310705000051,76
352320605000016,76
352340405000038,76
352360205000006,76
352390905000028,76
352430305000069,76
352480805000017,76
352480805000051,76
352500305000031,76
352500305000046,76
352530005000005,76
352590405000102,76
352590405000175,76
352590405000360,76
352610005000003,76
352690205000220,76
352730605000017,76
352730605000025,76
352810605000005,76
352850215000002,76
352900505000007,76
352900505000017,76
352920305000017,76
352930205000004,76
352930205000038,76
352940105000273,76
352940105000348,76
353030005000006,76
353030005000011,76
353060705000040,76
353060705000049,76
353060710000069,76
353060713000007,76
353060715000023,76
353070605000005,76
353070605000051,76
353130805000001,76
353130805000029,76
353140705000008,76
353180305000038,76
353190205000011,76
353340305000034,76
353340305000037,76
353350205000035,76
353440105000032,76
353440105000044,76
353440105000053,76
353440105000102,76
353440105000113,76
353440105000379,76
353440105000564,76
353440105000785,76
353470805000061,76
353475705000025,76
353650505000093,76
353750305000006,76
353760205000017,76
353870905000161,76
353890705000012,76
353920205000017,76
353930105000008,76
353990505000004,76
354060605000005,76
354100005000189,76
354100005000198,76
354130705000045,76
354130705000046,76
354140605000043,76
354140605000126,76
354140605000201,76
354140605000230,76
354150505000002,76
354160405000005,76
354220605000008,76
354220605000034,76
354260205000016,76
354340205000014,76
354340205000035,76
354340205000118,76
354340205000171,76
354340205000209,76
354340205000212,76
354340205000256,76
354340205000309,76
354340205000383,76
354340205000448,76
354340205000471,76
354340205000483,76
354340205000738,76
354370905000007,76
354410305000007,76
354520905000020,76
354520905000038,76
354520905000089,76
354520905000113,76
354580305000068,76
354580305000116,76
354580305000119,76
354580305000151,76
354580305000176,76
354660305000030,76
354660305000031,76
354690005000004,76
354730405000057,76
354780905000131,76
354780905000175,76
354780905000332,76
354820305000001,76
354850005000087,76
354850005000114,76
354850005000144,76
354850005000389,76
354850005000444,76
354850005000459,76
354850005000557,76
354850005000603,76
354850005000617,76
354870805000042,76
354870805000140,76
354870805000391,76
354870805001042,76
354880705000029,76
354890605000025,76
354890605000047,76
354890605000049,76
354890605000119,76
354890613000068,76
354940905000007,76
354940905000046,76
354980505000167,76
354980505000316,76
354980505000339,76
354980505000354,76
354980505000362,76
354980505000442,76
354980505000443,76
354990405000051,76
354990405000119,76
354990405000130,76
354990405000253,76
354990405000641,76
354990405000715,76
355020905000016,76
355040705000028,76
355040705000035,76
355060505000018,76
355060505000066,76
355070405000031,76
355070410000001,76
355070410000008,76
355100905000127,76
355100905000231,76
355100905000311,76
355100905000325,76
355170205000024,76
355220505000184,76
355220505000309,76
355220505000372,76
355220505000397,76
355220505000433,76
355220505000582,76
355220505000616,76
355240305000090,76
355240315000100,76
355240315000143,76
355250205000016,76
355250205000118,76
355280905000118,76
355280905000124,76
355280905000197,76
355340105000005,76
355400305000006,76
355400305000017,76
355400305000088,76
355410205000032,76
355410205000040,76
355450805000050,76
355510905000012,76
355640405000001,76
355640405000043,76
355650305000058,76
355710505000025,76
355710505000042,76
355710505000092,76
355030804000102,77
355030804000108,77
355030805000061,77
355030807000011,77
355030807000095,77
355030808000059,77
355030809000016,77
355030811000109,77
355030813000027,77
355030813000169,77
355030818000016,77
355030819000204,77
355030820000034,77
355030820000056,77
355030820000064,77
355030821000106,77
355030821000109,77
355030822000074,77
355030822000325,77
355030823000005,77
355030826000090,77
355030826000101,77
355030827000082,77
355030827000124,77
355030829000033,77
355030829000117,77
355030829000206,77
355030830000248,77
355030830000281,77
355030830000304,77
355030830000422,77
355030832000019,77
355030832000083,77
355030833000013,77
355030834000031,77
355030834000059,77
355030835000179,77
355030837000106,77
355030838000105,77
355030838000219,77
355030838000226,77
355030838000241,77
355030841000049,77
355030842000143,77
355030843000115,77
355030843000119,77
355030843000159,77
355030843000189,77
355030843000227,77
355030843000240,77
355030844000124,77
355030844000127,77
355030846000025,77
355030846000265,77
355030846000289,77
355030846000295,77
355030849000022,77
355030849000100,77
355030850000067,77
355030851000035,77
355030851000046,77
355030851000052,77
355030853000002,77
355030857000001,77
355030857000015,77
355030858000086,77
355030859000020,77
355030859000091,77
355030863000104,77
355030866000022,77
355030867000158,77
355030868000243,77
355030869000022,77
355030869000106,77
355030870000008,77
355030870000044,77
355030870000079,77
355030870000128,77
355030870000138,77
355030870000141,77
355030872000122,77
355030873000025,77
355030873000040,77
355030873000052,77
355030875000082,77
355030876000119,77
355030876000253,77
355030880000128,77
355030881000004,77
355030881000015,77
355030881000146,77
355030882000087,77
355030886000005,77
355030887000052,77
355030889000032,77
355030889000074,77
355030889000111,77
355030890000035,77
355030890000077,77
355030890000102,77
355030891000070,77
355030891000104,77
355030892000035,77
355030892000205,77
350030305000022,77
350050105000011,77
350115205000009,77
350160805000022,77
350160805000066,77
350160805000097,77
350160805000102,77
350160805000173,77
350160805000194,77
350160805000224,77
350190505000050,77
350210105000044,77
350250705000004,77
350320805000025,77
350320805000029,77
350320825000044,77
350320825000045,77
350330705000173,77
350400805000040,77
350420605000013,77
350450305000011,77
350450305000029,77
350480005000001,77
350530205000032,77
350550005000112,77
350570805000034,77
350570805000121,77
350570805000130,77
350600305000206,77
350600305000241,77
350600305000282,77
350600305000373,77
350600305000401,77
350650805000042,77
350650805000073,77
350650805000084,77
350760505000026,77
350790205000014,77
350840520000005,77
350840520000009,77
350840520000013,77
350850405000110,77
350870205000006,77
350880105000011,77
350920515000009,77
350920515000028,77
350950205000085,77
350950205000260,77
350950205000374,77
350950205000466,77
350950205000826,77
350950205001038,77
350950205001209,77
350970005000027,77
351015305000001,77
351040105000005,77
351050005000061,77
351060905000097,77
351060905000106,77
351060905000253,77
351060905000275,77
351060930000011,77
351070805000001,77
351110205000064,77
351150805000012,77
351300905000019,77
351380105000141,77
351380105000468,77
351380105000515,77
351410605000022,77
351440305000011,77
351500405000087,77
351500405000110,77
351500405000113,77
351500405000160,77
351550905000043,77
351570705000005,77
351620005000120,77
351620005000151,77
351620005000192,77
351620005000193,77
351850305000002,77
351860205000029,77
351870110000001,77
351880005000090,77
351880005000814,77
351880005000842,77
351880010000027,77
351880010000306,77
351880010000311,77
351880010000396,77
351880010000440,77
351885905000001,77
351920405000001,77
351980805000003,77
351980805000009,77
352040005000030,77
352044205000031,77
352050905000068,77
352050905000147,77
352130905000009,77
352130905000014,77
352230705000061,77
352240605000063,77
352260405000028,77
352260405000041,77
352270305000008,77
352270305000020,77
352310705000147,77
352340405000050,77
352340405000144,77
352390905000077,77
352410515000001,77
352430305000102,77
352440210000004,77
352470905000001,77
352570605000019,77
352690205000360,77
352720705000011,77
352720705000020,77
352730605000014,77
352840305000034,77
352850215000004,77
352860105000003,77
352900505000059,77
352940105000073,77
352940105000131,77
352940105000134,77
352940105000172,77
352940105000175,77
352940105000214,77
352940105000221,77
352940105000297,77
352940105000309,77
352990605000001,77
353030005000014,77
353030005000050,77
353050805000062,77
353060705000065,77
353070605000038,77
353070605000039,77
353080505000003,77
353080505000048,77
353280105000001,77
353320505000002,77
353350205000059,77
353440105000125,77
353440105000181,77
353440105000328,77
353440105000385,77
353440105000497,77
353440105000514,77
353440105000630,77
353440105000943,77
353460905000030,77
353470805000057,77
353640605000002,77
353730505000015,77
353730505000039,77
353870905000044,77
353870905000088,77
353870905000117,77
353870905000126,77
353870905000169,77
353870905000235,77
353880825000003,77
354060605000012,77
354100005000108,77
354100005000185,77
354140605000206,77
354150505000021,77
354220605000039,77
354340205000031,77
354340205000095,77
354340205000129,77
354340205000262,77
354340205000332,77
354340205000439,77
354340205000487,77
354390705000034,77
354390705000135,77
354520905000086,77
354520905000092,77
354570405000002,77
354580305000128,77
354580305000167,77
354580305000189,77
354640505000027,77
354660305000006,77
354670205000025,77
354730405000004,77
354730405000066,77
354780905000142,77
354780905000339,77
354780908000122,77
354850005000026,77
354850005000070,77
354850005000074,77
354850005000145,77
354850005000478,77
354870805000323,77
354870805000721,77
354870805000727,77
354870805000735,77
354870805001038,77
354880705000006,77
354880705000025,77
354910205000008,77
354910205000027,77
354910205000063,77
354940905000024,77
354940905000050,77
354990405000214,77
354990405000300,77
354990405000340,77
354990405000686,77
354990410000004,77
354990410000051,77
355040705000037,77
355070405000003,77
355100905000103,77
355100905000245,77
355170205000025,77
355170205000111,77
355220505000009,77
355220505000023,77
355220505000068,77
355220505000083,77
355220505000296,77
355220505000396,77
355220505000442,77
355240315000054,77
355240315000088,77
355250205000101,77
355270005000012,77
355280905000116,77
355280905000145,77
355340105000002,77
355340105000019,77
355370805000028,77
355410205000183,77
355540605000029,77
355620605000012,77
355620605000038,77
355630505000038,77
355710505000045,77
355710505000057,77
355030801000022,78
355030803000032,78
355030804000011,78
355030807000074,78
355030811000067,78
355030811000072,78
355030811000115,78
355030813000038,78
355030815000074,78
355030817000118,78
355030817000176,78
355030817000204,78
355030818000014,78
355030818000071,78
355030819000039,78
355030819000195,78
355030819000219,78
355030820000081,78
355030821000034,78
355030821000066,78
355030822000065,78
355030822000214,78
355030823000140,78
355030824000072,78
355030827000166,78
355030828000162,78
355030830000077,78
355030830000233,78
355030830000243,78
355030830000350,78
355030831000058,78
355030832000030,78
355030834000058,78
355030835000123,78
355030835000165,78
355030837000011,78
355030837000105,78
355030837000114,78
355030837000159,78
355030838000187,78
355030839000134,78
355030842000226,78
355030843000306,78
355030845000013,78
355030845000093,78
355030846000212,78
355030846000282,78
355030846000364,78
355030847000049,78
355030848000043,78
355030849000088,78
355030850000042,78
355030851000098,78
355030855000056,78
355030856000009,78
355030857000006,78
355030860000004,78
355030860000097,78
355030860000131,78
355030865000053,78
355030866000110,78
355030867000222,78
355030868000044,78
355030868000049,78
355030868000164,78
355030869000156,78
355030870000002,78
355030870000036,78
355030871000083,78
355030871000098,78
355030872000154,78
355030873000200,78
355030874000005,78
355030874000039,78
355030876000202,78
355030877000005,78
355030877000022,78
355030877000134,78
355030877000219,78
355030879000012,78
355030882000042,78
355030883000218,78
355030885000057,78
355030885000092,78
355030886000003,78
355030890000153,78
355030891000007,78
355030893000024,78
350010505000004,78
350030305000048,78
350050105000030,78
350160805000072,78
350160805000086,78
350160805000090,78
