id_setor_censitario,total_renda
354140605000241,854282
354140605000242,688060
354140605000243,332934
354140605000244,0
354140605000245,0
354140605000246,71964
354140605000247,596290
354140605000248,6123340
354140605000249,5906716
354140605000250,6704840
354140605000251,216640
354140605000252,2293824
354140605000253,1835114
354140605000254,1704970
354140605000255,187390
354140605000256,62920
354140605000257,147720
354140605000258,302942
354140605000259,223588
354140605000260,288990
354140605000261,73148
354140605000262,144958
354140605000263,1659872
354140605000264,958556
354140605000265,1111956
354140605000266,1969338
354140605000267,1955966
354140605000268,6081228
354140605000269,1898626
354140605000270,4749200
354140605000271,1964630
354140605000272,762338
354140605000273,866166
354140605000274,577126
354140605000275,610708
354140605000276,1882326
354140605000277,1824648
354140605000278,1289922
354140605000279,934500
354140605000280,552752
354140605000281,1066056
354140605000282,983240
354140605000283,1207380
354140605000284,1378692
354140605000285,400358
354140605000286,475242
354140605000287,88640
354140605000288,1066994
354140605000289,1416208
354140605000290,860800
354140605000291,513726
354140605000292,940410
354140605000293,630260
354140605000294,355720
354140605000295,428764
354140605000296,465432
354140605000297,341980
354140605000298,468300
354140605000299,869456
354140605000300,429566
354140605000301,791532
354140605000302,628836
354140605000303,540946
354140605000304,952880
354140605000305,263400
354140605000307,1906152
354140605000309,865204
354140610000001,393664
354140610000002,108656
354140615000001,488764
354140615000002,56980
354140620000001,1128210
354140620000002,381714
354140625000001,762740
354140625000002,465824
354140625000003,373060
354140625000004,194362
354140625000005,457852
354150505000001,1195434
354150505000002,1186274
354150505000003,1592114
354150505000004,2803200
354150505000005,758126
354150505000006,2447596
354150505000007,1626278
354150505000008,1799628
354150505000009,2468076
354150505000010,1065072
354150505000011,627474
354150505000012,777612
354150505000013,872544
354150505000014,884466
354150505000015,787202
354150505000016,1067792
354150505000017,396994
354150505000018,841022
354150505000019,695326
354150505000020,1576526
354150505000021,1082978
354150505000022,710172
354150505000023,410472
354150505000024,890390
354150505000025,2497516
354150505000026,1903524
354150505000027,737120
354150505000028,2120786
354150505000029,2325988
354150505000030,2237220
354150505000031,417046
354150505000032,341800
354150505000033,698316
354150505000034,1208090
354150505000035,605060
354150505000036,664790
354150505000037,642828
354150505000038,784804
354150505000039,772138
354150505000040,600968
354150505000041,576202
354150505000042,425342
354150505000043,380746
354150505000044,581728
354150505000045,640400
354150505000046,301186
354150505000050,345742
354150505000051,0
354150505000052,0
354150505000053,519774
354150505000054,117066
354150505000055,126498
354150505000056,138956
354150505000057,202080
354150505000058,92784
354150505000059,227640
354150505000060,721134
354150505000061,705800
354150505000062,477324
354150505000063,43850
354160405000001,1848874
354160405000002,909906
354160405000003,929828
354160405000004,1212406
354160405000005,985778
354160405000006,1155258
354160405000007,1963658
354160405000008,1208626
354160405000009,1425172
354160405000010,1748770
354160405000011,793554
354160405000012,1016414
354160405000013,1683304
354160405000014,1452964
354160405000015,1436502
354160405000016,223552
354160405000018,1455716
354160405000019,647808
354160405000020,756250
354160405000021,1394876
354160405000022,1285620
354160405000023,553014
354160405000024,710814
354160405000025,893336
354160405000026,458008
354160405000027,1213664
354160405000028,530850
354160405000029,949212
354160405000030,1016386
354160405000031,928998
354160405000032,695336
354160405000033,560434
354160405000034,1057868
354160405000035,1187570
354160405000036,1149318
354160405000037,377516
354160405000038,208036
354160405000039,736426
354160405000040,389232
354160405000041,451176
354160405000042,1290204
354160405000043,544632
354160405000044,115948
354160405000045,48900
354160405000048,145580
354160405000049,734548
354160410000001,287830
354160410000002,82976
354165305000001,1281208
354165305000002,82080
354165305000003,1046626
354165305000004,976418
354165305000005,375356
354170305000001,1053574
354170305000002,1205692
354170305000003,754004
354170305000004,780186
354170305000005,518960
354170305000006,1012210
354170305000007,734876
354170305000008,621778
354170305000009,587558
354170305000010,544404
354170305000011,678592
354170305000012,762954
354170305000013,674662
354170305000014,653110
354170305000015,378366
354170305000016,749262
354170305000017,844664
354170305000018,1008998
354170305000019,672242
354170305000022,15220
354170305000023,60504
354170305000024,82420
354170305000025,60310
354170305000026,116004
354170305000027,144650
354170305000028,42480
354170305000029,81908
354170305000031,49008
354170305000032,31202
354170305000034,32370
354180205000001,1061246
354180205000002,503402
354180205000003,587400
354180205000004,97118
354180205000005,320590
354190105000001,991322
354190105000002,753222
354190105000003,1036738
354190105000004,822278
354190105000005,403754
354190105000006,519500
354190105000007,390788
354190105000008,731274
354190105000011,298874
354190105000012,513536
354190105000013,529126
354190105000014,342334
354190105000015,264246
354190105000016,382980
354190105000017,862352
354190105000018,503098
354200805000001,1318926
354200805000002,542254
354200805000003,637446
354200805000004,837826
354200805000005,562846
354200805000006,970082
354200805000007,652644
354200805000008,267518
354200805000010,24720
354200805000011,54904
354200805000012,37220
354200805000013,25336
354200805000014,47692
354200805000015,88976
354200805000016,32412
354200805000017,58780
354210705000001,937426
354210705000002,834592
354210705000003,1439554
354210705000004,871350
354210705000005,1105320
354210705000006,728202
354210705000007,1295812
354210705000008,926810
354210705000009,1165854
354210705000010,496220
354210705000011,148650
354210705000012,249930
354220605000001,1093870
354220605000002,1384506
354220605000003,756078
354220605000004,698224
354220605000005,962534
354220605000006,885794
354220605000007,439604
354220605000008,739472
354220605000009,449038
354220605000010,1232502
354220605000011,942736
354220605000012,966404
354220605000013,647658
354220605000014,1012666
354220605000015,1134806
354220605000016,773452
354220605000017,609028
354220605000018,899300
354220605000019,556124
354220605000020,495740
354220605000021,296464
354220605000022,475926
354220605000023,705540
354220605000024,807490
354220605000025,862782
354220605000026,653036
354220605000027,976314
354220605000028,407760
354220605000029,850676
354220605000030,651296
354220605000031,1268588
354220605000032,1059332
354220605000033,687772
354220605000034,948812
354220605000035,673922
354220605000036,493508
354220605000038,1388966
354220605000039,835788
354220605000040,124860
354220605000041,425508
354220605000042,306666
354220605000043,126526
354220605000044,62434
354220605000045,188534
354220605000046,133192
354220605000047,243188
354220605000048,457104
354220605000049,99986
354220605000050,57454
354220610000001,221314
354220610000002,195250
354220610000003,89454
354220610000004,128230
354220615000001,558570
354220615000002,145236
354220615000003,21550
354220615000004,94804
354230505000001,572864
354230505000002,624132
354230505000003,629368
354230505000004,127124
354230505000005,267134
354230505000006,54780
354230505000007,383416
354230505000008,46364
354230505000009,140550
354230505000012,53384
354230505000015,126388
354240405000001,1626932
354240405000002,1289524
354240405000003,1219430
354240405000004,979892
354240405000005,1133442
354240405000006,958600
354240405000007,612226
354240405000008,1032472
354240405000009,900388
354240405000010,835490
354240405000011,1135590
354240405000012,817322
354240405000013,691912
354240405000014,548286
354240405000015,773604
354240405000016,1460836
354240405000017,1785900
354240405000018,1353622
354240405000019,36904
354240405000021,311470
354240405000023,198144
354240405000024,273980
354240405000025,73874
354240405000026,72646
354240405000027,359968
354240405000029,367086
354240405000030,279306
354240405000031,378486
354240405000032,337012
354240405000033,116116
354240410000001,1218842
354240410000002,58460
354240410000003,448396
354250305000001,991466
354250305000002,794226
354250305000003,1289844
354250305000004,999522
354250305000005,38574
354250305000006,1270790
354250305000007,128722
354250305000008,511336
354250305000012,367074
354250305000013,33412
354260205000001,1459550
354260205000002,2706602
354260205000003,1736650
354260205000004,2350464
354260205000005,1242806
354260205000006,2240822
354260205000007,906224
354260205000008,509292
354260205000009,1098118
354260205000010,1343334
354260205000011,600060
354260205000012,1311384
354260205000013,464902
354260205000014,729184
354260205000015,1118876
354260205000016,1879744
354260205000017,1283652
354260205000018,1068866
354260205000019,1750686
354260205000020,2318352
354260205000021,1642326
354260205000022,712750
354260205000023,2345454
354260205000024,739598
354260205000025,823000
354260205000026,924856
354260205000027,882434
354260205000028,695702
354260205000029,810308
354260205000030,406842
354260205000031,1010678
354260205000032,832870
354260205000033,334610
354260205000034,2051026
354260205000035,880076
354260205000036,702668
354260205000037,1659654
354260205000038,1145224
354260205000039,750794
354260205000040,669844
354260205000041,1724796
354260205000042,384576
354260205000043,558476
354260205000044,1872174
354260205000045,538360
354260205000046,193054
354260205000047,642130
354260205000048,236770
354260205000049,208240
354260205000050,173286
354260205000051,234584
354260205000052,206882
354260205000053,152988
354260205000054,428434
354260205000055,92740
354260205000056,192604
354260205000057,244370
354260205000058,120072
354260205000059,126648
354260205000060,128070
354260205000061,443854
354260205000062,257172
354260205000063,194460
354260205000064,268794
354260205000065,445892
354260205000066,652758
354260205000067,1859562
354260205000068,454502
354260205000069,1620802
354270105000001,1212798
354270105000002,527232
354270105000003,574496
354270105000004,910226
354270105000005,203198
354270105000006,314744
354270105000007,187986
354270105000008,394824
354270105000009,704998
354270105000010,692876
354270105000011,158218
354280005000001,721020
354280005000002,396570
354280005000003,172440
354280005000004,264082
354280005000005,296316
354280005000006,70716
354280005000007,269862
354280005000008,265932
354290905000001,1245478
354290905000002,696892
354290905000003,658564
354290905000004,1182404
354290905000005,560662
354290905000006,658984
354290905000007,1049296
354290905000008,1412898
354290905000009,874372
354290905000010,1026786
354290905000011,783698
354290905000012,1049966
354290905000013,226608
354290905000014,289868
354290905000015,294314
354290905000016,1213286
354290910000001,894596
354290910000002,198812
354300605000001,624038
354300605000002,616168
354300605000003,505300
354300605000004,643170
354300605000005,478618
354300605000006,513500
354300605000007,374570
354300605000008,362442
354300605000009,292326
354300605000010,213900
354300605000011,40840
354300605000012,148438
354300605000013,220918
354300605000014,74748
354300605000015,393438
354300605000016,150202
354300605000017,305358
354300605000018,175438
354300605000019,117630
354300605000020,193336
354300605000021,129732
354300605000022,17768
354300605000023,80354
354300605000024,270162
354300605000025,163606
354300605000026,209064
354300615000001,395458
354300615000002,437436
354300615000003,290826
354300615000004,190010
354300625000001,354610
354300625000002,477356
354300625000003,307078
354300625000004,194714
354300625000005,73626
354300625000006,215046
354300625000007,159934
354300625000008,38856
354310505000001,1095064
354310505000002,1114036
354310505000003,542168
354310505000004,472864
354310505000005,612668
354310505000006,587886
354320405000001,647216
354320405000002,501476
354320405000003,1443848
354320405000004,460510
354320405000005,644740
354320405000006,150218
354320405000007,193014
354320405000008,451420
354320405000009,148090
354320405000010,174876
354320405000011,147154
354320405000014,211798
354320405000015,162704
354323805000001,1013480
354323805000002,658774
354323805000003,35790
354323805000004,161718
354323805000005,47028
354323805000006,32620
354325305000001,709394
354325305000002,470436
354325305000003,364784
354325305000004,518250
354325305000005,119766
354325305000008,69328
354325305000009,770506
354325305000010,260198
354325305000011,301996
354325305000012,582278
354325305000013,498848
354325305000014,629550
354325305000015,224172
354330305000001,933638
354330305000003,1246656
354330305000004,3158116
354330305000005,969606
354330305000006,960900
354330305000007,1369956
354330305000008,1173728
354330305000009,1590654
354330305000010,1086670
354330305000011,1368382
354330305000012,658244
354330305000013,1349922
354330305000014,2430944
354330305000015,1242126
354330305000016,970142
354330305000017,1125600
354330305000018,1693728
354330305000019,1707696
354330305000020,644846
354330305000021,1053430
354330305000022,1316336
354330305000023,196996
354330305000024,433414
354330305000025,1339958
354330305000026,927702
354330305000027,815510
354330305000028,1470258
354330305000029,1045582
354330305000030,1265866
354330305000031,893858
354330305000032,885060
354330305000033,719676
354330305000034,1514054
354330305000035,674294
354330305000036,935292
354330305000037,1035150
354330305000038,1373774
354330305000039,1108828
354330305000040,1014580
354330305000041,1125382
354330305000042,1258046
354330305000043,1555252
354330305000044,1762960
354330305000045,2706260
354330305000046,593678
354330305000047,1092006
354330305000048,833824
354330305000049,658890
354330305000050,1310662
354330305000051,687086
354330305000052,881448
354330305000053,1298702
354330305000055,753960
354330305000056,372424
354330305000057,1009250
354330305000058,636784
354330305000059,735240
354330305000060,1252542
354330305000061,1113332
354330305000062,1135096
354330305000063,1001864
354330305000064,605280
354330305000065,2165948
354330305000066,918618
354330305000067,884340
354330305000068,1232272
354330305000069,1027058
354330305000070,748236
354330305000071,966834
354330305000072,1095894
354330305000073,932844
354330305000074,935198
354330305000075,488866
354330305000076,919198
354330305000077,915580
354330305000078,1390680
354330305000079,1291796
354330305000080,1071464
354330305000081,619588
354330305000082,681272
354330305000083,1148532
354330305000084,1028218
354330305000085,702014
354330305000086,1164932
354330305000087,3210614
354330305000089,252644
354330305000090,377782
354330305000091,983462
354330305000092,515810
354330305000093,1404002
354330305000094,445510
354330305000095,1423072
354330305000096,903512
354330305000097,975118
354330305000098,1182322
354330305000099,1556680
354330305000100,946188
354330305000101,1213432
354330305000102,393392
354330305000103,1785898
354330305000104,852510
354330305000105,672782
354330305000106,572736
354330305000107,945496
354330305000108,779782
354330305000109,280704
354330305000110,683100
354330305000111,934156
354330305000112,695864
354330305000113,768056
354330305000114,702770
354330305000115,460092
354330305000116,630492
354330308000001,1792182
354330308000002,1437156
354330308000003,1351010
354330308000004,1362222
354330308000005,1372340
354330308000006,968954
354330308000007,955042
354330308000008,1374780
354330308000009,896198
354330308000010,1681900
354330308000011,944020
354330308000012,1364896
354330308000013,280210
354330308000014,968638
354330308000015,1214766
354330308000016,411478
354330308000017,720702
354330308000018,496162
354330308000019,411020
354330308000020,420968
354330308000021,1023492
354330308000022,762562
354330308000023,413034
354330308000024,1211992
354330308000025,1119570
354330308000026,988298
354330308000027,671664
354330308000028,536234
354330308000029,900590
354330308000030,165918
354330308000031,241022
354330308000032,403668
354330310000001,710494
354330310000002,1138034
354330310000003,524020
354330310000004,677192
354330310000005,118442
354330310000006,995568
354330310000007,3372128
354330310000008,515110
354330310000009,805800
354330310000010,925530
354330310000011,805186
354330310000012,1240024
354330310000013,609518
354330310000014,448270
354330310000015,692714
354330310000016,728686
354330310000017,371148
354330310000018,1066878
354330310000019,410332
354340205000001,2335580
354340205000002,2154258
354340205000003,8796950
354340205000004,2693266
354340205000005,2343158
354340205000006,1483940
354340205000007,1699626
354340205000008,2441118
354340205000009,916146
354340205000010,1618454
354340205000011,1811328
354340205000012,716266
354340205000013,2139680
354340205000014,3332664
354340205000015,2077590
354340205000016,5559188
354340205000017,1869690
354340205000018,1758336
354340205000019,1883210
354340205000020,2470472
354340205000021,3174646
354340205000022,2840248
354340205000023,3630666
354340205000024,1635296
354340205000025,1072752
354340205000026,2008664
354340205000027,1595868
354340205000028,1379342
354340205000029,1397360
354340205000030,1600096
354340205000031,1909652
354340205000032,2165096
354340205000033,1212882
354340205000034,2962846
354340205000035,3754038
354340205000036,1760900
354340205000037,2044420
354340205000038,1816346
354340205000039,4034974
354340205000040,2158788
354340205000041,1424122
354340205000042,2839338
354340205000043,2397708
354340205000044,2479814
354340205000045,2163932
354340205000046,1605036
354340205000047,406324
354340205000048,1799308
354340205000049,572206
354340205000050,2019656
354340205000051,1598024
354340205000052,1006290
354340205000053,1131816
354340205000054,840628
354340205000055,1905192
354340205000056,1496406
354340205000057,1173306
354340205000058,1940382
354340205000059,1285218
354340205000060,2242434
354340205000061,2977086
354340205000062,2498990
354340205000063,2076100
354340205000064,2595160
354340205000065,1121652
354340205000066,2298270
354340205000067,3427986
354340205000068,2240380
354340205000069,5255028
354340205000070,3252600
354340205000071,1705746
354340205000072,1613624
354340205000073,2005020
354340205000074,1177690
354340205000075,2930940
354340205000076,2729482
354340205000077,1340100
354340205000078,655620
354340205000079,609518
354340205000080,1604186
354340205000081,974584
354340205000082,574366
354340205000083,987178
354340205000084,71800
354340205000085,2767378
354340205000086,1226006
354340205000087,2360142
354340205000088,2097422
354340205000089,2329352
354340205000090,1825282
354340205000091,1673566
354340205000092,1747444
354340205000093,967810
354340205000094,1206322
354340205000095,1408260
354340205000096,1738118
354340205000097,1516798
354340205000098,1544714
354340205000099,2286696
354340205000100,1174162
354340205000101,865460
354340205000102,816510
354340205000103,1895266
354340205000104,4260280
354340205000105,3462170
354340205000106,962998
354340205000107,4089470
354340205000108,2948960
354340205000109,3390144
354340205000110,2955552
354340205000111,3853598
354340205000112,1565570
354340205000113,1990314
354340205000114,2290564
354340205000115,4648602
354340205000116,3200548
354340205000117,634226
354340205000118,1867974
354340205000119,1345562
354340205000120,963484
354340205000121,565836
354340205000122,1699598
354340205000123,1375842
354340205000124,901572
354340205000125,809108
354340205000126,1306756
354340205000127,1039800
354340205000128,1070466
354340205000129,902400
354340205000130,774496
354340205000131,928632
354340205000132,419212
354340205000133,1059884
354340205000134,622354
354340205000135,1892146
354340205000136,1087862
354340205000137,852858
354340205000138,655164
354340205000139,1425388
354340205000140,542980
354340205000141,1017122
354340205000142,989708
354340205000143,1003848
354340205000144,1501076
354340205000145,1429790
354340205000146,1695590
354340205000147,2069324
354340205000148,1590084
354340205000149,1594298
354340205000150,1589004
354340205000151,1706056
354340205000152,1475080
354340205000153,997494
354340205000154,2226372
354340205000155,2282876
354340205000156,2043768
354340205000157,1937672
354340205000158,1591490
354340205000159,2466300
354340205000160,2141654
354340205000161,1645560
354340205000162,1699646
354340205000163,818840
354340205000164,1730242
354340205000165,1245670
354340205000166,1543340
354340205000167,2440816
354340205000168,579172
354340205000169,1088988
354340205000170,1902654
354340205000171,3842244
354340205000172,4521598
354340205000173,5734656
354340205000174,7075246
354340205000175,2666752
354340205000176,2459084
354340205000177,2477224
354340205000178,2927730
354340205000179,2418198
354340205000180,1361280
354340205000181,1177182
354340205000182,2206092
354340205000183,1876132
354340205000184,3157620
354340205000185,2844190
354340205000186,3230366
354340205000187,2659688
354340205000188,942330
354340205000189,1053714
354340205000190,1526886
354340205000191,1254932
354340205000192,1314956
354340205000193,1154940
354340205000194,659376
354340205000195,957660
354340205000196,0
354340205000197,867998
354340205000198,1338284
354340205000199,873580
354340205000200,932778
354340205000201,1068734
354340205000202,951908
354340205000203,666454
354340205000204,1597146
354340205000205,1391516
354340205000206,1014558
354340205000207,1145922
354340205000208,1052590
354340205000209,1342718
354340205000210,1096134
354340205000211,603542
354340205000212,688678
354340205000213,662688
354340205000214,1329508
354340205000215,791944
354340205000216,1016690
354340205000217,707710
354340205000218,700810
354340205000219,569166
354340205000220,1059772
354340205000221,893712
354340205000222,848918
354340205000223,1135860
354340205000224,1011320
354340205000225,1152762
354340205000226,1519050
354340205000227,1266986
354340205000228,655180
354340205000229,244862
354340205000230,913464
354340205000231,1094086
354340205000232,1221044
354340205000233,1194506
354340205000234,1062990
354340205000235,1240460
354340205000236,1179780
354340205000237,571486
354340205000238,637030
354340205000239,1174912
354340205000240,1007886
354340205000241,839302
354340205000242,453846
354340205000243,865414
354340205000244,870492
354340205000245,1429352
354340205000246,846362
354340205000247,1710480
354340205000248,1058624
354340205000249,986672
354340205000250,1624406
354340205000251,27560
354340205000252,455126
354340205000253,822982
354340205000254,1873732
354340205000255,1398110
354340205000256,1361544
354340205000257,1474470
354340205000258,520102
354340205000259,1022402
354340205000260,350260
354340205000261,1917610
354340205000262,3384542
354340205000263,1726744
354340205000264,2061242
354340205000265,1629564
354340205000266,963442
354340205000267,8920132
354340205000268,2924240
354340205000269,731324
354340205000270,756630
354340205000271,1156974
354340205000272,517654
354340205000273,953094
354340205000274,1012274
354340205000275,1005728
354340205000276,1379822
354340205000277,851728
354340205000278,956916
354340205000279,963062
354340205000280,1307678
354340205000281,1342824
354340205000282,1549672
354340205000283,1070118
354340205000284,567318
354340205000285,948976
354340205000286,1004100
354340205000287,1370348
354340205000288,923772
354340205000289,654420
354340205000290,1272688
354340205000291,1341574
354340205000292,758166
354340205000293,215864
354340205000294,1770680
354340205000295,1329774
354340205000296,1171564
354340205000297,924112
354340205000298,990902
354340205000299,1089024
354340205000300,2008908
354340205000301,1286518
354340205000302,741966
354340205000303,1754992
354340205000304,1494368
354340205000305,1049492
354340205000306,1375046
354340205000307,909028
354340205000308,1079014
354340205000309,912902
354340205000310,2317414
354340205000311,1617162
354340205000312,759352
354340205000313,914226
354340205000314,1633844
354340205000315,894032
354340205000316,1136164
354340205000317,1060538
354340205000318,666700
354340205000319,1027770
354340205000320,1066550
354340205000321,428768
354340205000322,694502
354340205000324,556528
354340205000325,1224540
354340205000326,853026
354340205000327,1176808
354340205000328,886802
354340205000329,916078
354340205000330,603162
354340205000331,37158
354340205000332,809728
354340205000333,945290
354340205000334,1075226
354340205000335,914274
354340205000336,799480
354340205000337,1011656
354340205000338,2345190
354340205000339,2559374
354340205000340,2095454
354340205000341,1927840
354340205000342,1856064
354340205000343,710992
354340205000344,2442954
354340205000345,65020
354340205000346,553908
354340205000347,159710
354340205000348,1353928
354340205000349,2066364
354340205000350,1340580
354340205000353,1355438
354340205000354,555394
354340205000355,1161716
354340205000356,693292
354340205000357,1071942
354340205000358,977712
354340205000359,661236
354340205000360,1186050
354340205000361,947700
354340205000362,1023974
354340205000363,0
354340205000364,1515000
354340205000365,518896
354340205000366,1065758
354340205000367,1090316
354340205000368,1624182
354340205000369,1336684
354340205000370,1447582
354340205000371,1193982
354340205000372,1672418
354340205000373,674770
354340205000374,0
354340205000375,1214280
354340205000376,630442
354340205000377,707146
354340205000378,771220
354340205000379,2063400
354340205000380,1919156
354340205000381,2947872
354340205000382,948276
354340205000383,1333122
354340205000384,1301540
354340205000385,1820310
354340205000386,1301296
354340205000387,1637612
354340205000388,1759632
354340205000389,1611576
354340205000390,1593852
354340205000391,1155242
354340205000392,924410
354340205000393,1535088
354340205000394,1098972
354340205000395,162974
354340205000396,2081456
354340205000397,1404478
354340205000398,1177620
354340205000399,918336
354340205000400,548580
354340205000401,703378
354340205000402,1061258
354340205000403,1482176
354340205000404,1350144
354340205000405,1089120
354340205000406,1040522
354340205000407,645068
354340205000408,535960
354340205000409,847182
354340205000410,604604
354340205000411,786714
354340205000412,1062154
354340205000413,1249692
354340205000416,1032828
354340205000417,1924854
354340205000418,1084728
354340205000419,586750
354340205000420,2190932
354340205000421,830134
354340205000422,1351828
354340205000423,2812814
354340205000424,2555146
354340205000425,1460192
354340205000426,1879368
354340205000427,1019088
354340205000428,1156458
354340205000429,1271094
354340205000430,1027918
354340205000431,990004
354340205000432,1095672
354340205000433,1340270
354340205000434,1537812
354340205000435,890062
354340205000436,533848
354340205000437,787324
354340205000438,1080540
354340205000439,831534
354340205000440,652006
354340205000441,970286
354340205000442,858346
354340205000443,728160
354340205000444,856068
354340205000445,1320980
354340205000446,973944
354340205000447,1110760
354340205000448,1088696
354340205000449,883592
354340205000450,1287686
354340205000451,1185526
354340205000452,1052818
354340205000453,1972856
354340205000454,2430580
354340205000455,947020
354340205000456,815790
354340205000457,533668
354340205000458,1436492
354340205000459,1292506
354340205000460,1292478
354340205000461,2126622
354340205000462,2007340
354340205000463,1580088
354340205000464,1427904
354340205000465,783106
354340205000466,926502
354340205000467,1570882
354340205000468,1432064
354340205000469,757946
354340205000470,774402
354340205000471,650538
354340205000472,792812
354340205000473,822702
354340205000474,882960
354340205000475,872804
354340205000476,1387870
354340205000477,1066856
354340205000478,633246
354340205000479,759870
354340205000480,957944
354340205000481,851982
354340205000482,646778
354340205000483,897442
354340205000484,659292
354340205000485,838534
354340205000486,541684
354340205000487,835878
354340205000488,631148
354340205000489,1218602
354340205000490,676830
354340205000491,889760
354340205000492,854406
354340205000493,1818736
354340205000494,1922398
354340205000495,1173020
354340205000496,1768212
354340205000497,1262328
354340205000498,1040690
354340205000499,979906
354340205000500,1414380
354340205000501,1059392
354340205000502,564796
354340205000503,532920
354340205000504,633038
354340205000505,599384
354340205000506,1202788
354340205000507,735214
354340205000508,1333970
354340205000509,1150664
354340205000510,1244016
354340205000511,799084
354340205000512,0
354340205000513,0
354340205000514,1285718
354340205000515,1165958
354340205000516,1200756
354340205000517,1159088
354340205000518,940930
354340205000519,982396
354340205000520,1027910
354340205000521,1104034
354340205000522,796142
354340205000523,823452
354340205000524,614152
354340205000525,660250
354340205000526,616314
354340205000527,733186
354340205000528,315996
354340205000529,643826
354340205000530,541904
354340205000531,54812
354340205000532,726638
354340205000533,1009598
354340205000534,258838
354340205000535,774956
354340205000536,984958
354340205000537,576480
354340205000538,634120
354340205000539,531950
354340205000540,453742
354340205000541,576382
354340205000542,1186766
354340205000543,1098486
354340205000544,1056458
354340205000545,800468
354340205000546,1190680
354340205000547,398542
354340205000548,1604366
354340205000549,1059414
354340205000550,1290212
354340205000551,669508
354340205000552,885524
354340205000553,589548
354340205000554,704648
354340205000555,721100
354340205000556,654424
354340205000557,1063154
354340205000558,993994
354340205000559,892886
354340205000560,1414686
354340205000561,1780204
354340205000562,693566
354340205000563,932762
354340205000564,679072
354340205000565,741546
354340205000566,833634
354340205000567,1110546
354340205000568,1007020
354340205000569,758340
354340205000570,848528
354340205000571,1168658
354340205000572,1351286
354340205000573,1554484
354340205000574,757366
354340205000575,1134542
354340205000576,877760
354340205000577,558176
354340205000578,969534
354340205000579,1353168
354340205000580,838972
354340205000581,1162394
354340205000582,1097706
354340205000583,1175326
354340205000584,1162856
354340205000585,1232592
354340205000586,615672
354340205000587,864348
354340205000588,857484
354340205000589,1356762
354340205000590,1172878
354340205000591,864638
354340205000592,818486
354340205000593,1419200
354340205000594,689938
354340205000595,1108970
354340205000596,389500
354340205000597,807894
354340205000598,721782
354340205000599,728322
354340205000600,1325788
354340205000603,1182114
354340205000604,1286082
354340205000605,38100
354340205000606,588836
354340205000607,748804
354340205000608,957458
354340205000609,1234320
354340205000610,284452
354340205000611,941982
354340205000612,1410268
354340205000613,787584
354340205000614,833484
354340205000615,1073258
354340205000616,935230
354340205000617,1518132
354340205000618,754318
354340205000619,615816
354340205000620,1253830
354340205000621,1360268
354340205000622,904078
354340205000623,1329364
354340205000624,78000
354340205000625,83200
354340205000626,4219894
354340205000627,211000
354340205000628,1596560
354340205000631,20540
354340205000633,920216
354340205000634,768486
354340205000635,901306
354340205000636,1224118
354340205000637,716972
354340205000638,919830
354340205000639,1484150
354340205000640,1764396
354340205000641,2074370
354340205000642,902078
354340205000643,1151804
354340205000644,1459484
354340205000645,738168
354340205000646,2901680
354340205000647,725464
354340205000648,554108
354340205000649,1098516
354340205000650,1547452
354340205000651,992602
354340205000652,1483444
354340205000653,4527580
354340205000654,4129318
354340205000655,3842400
354340205000656,6581310
354340205000657,2318020
354340205000658,2425166
354340205000659,2136190
354340205000660,5563214
354340205000661,2490728
354340205000662,1277780
354340205000663,1841472
354340205000664,772638
354340205000665,756196
354340205000666,605312
354340205000667,899658
354340205000668,1805746
354340205000669,1406038
354340205000670,3373760
354340205000671,1375606
354340205000672,2267936
354340205000673,570070
354340205000674,879194
354340205000675,1374658
354340205000676,704812
354340205000677,787166
354340205000678,788610
354340205000679,900812
354340205000680,829568
354340205000681,610742
354340205000682,672822
354340205000683,676092
354340205000684,602564
354340205000685,1879650
354340205000686,2267562
354340205000687,1966120
354340205000688,1570812
354340205000689,1209412
354340205000691,765614
354340205000692,635536
354340205000693,4860490
354340205000694,1453576
354340205000695,1755336
354340205000696,1762170
354340205000697,1231574
354340205000698,1135664
354340205000699,975958
354340205000700,471412
354340205000701,859840
354340205000702,352174
354340205000703,838464
354340205000704,866262
354340205000705,1108600
354340205000706,896018
354340205000707,1503370
354340205000708,1466728
354340205000709,2798472
354340205000710,1307786
354340205000711,739642
354340205000712,1571254
354340205000713,968876
354340205000714,802814
354340205000715,986260
354340205000716,929918
354340205000717,522342
354340205000718,1240678
354340205000719,226046
354340205000720,1023270
354340205000721,1090702
354340205000722,847608
354340205000723,2024864
354340205000724,1066586
354340205000725,720522
354340205000726,556496
354340205000727,718466
354340205000728,540752
354340205000729,741112
354340205000730,1059752
354340205000731,713004
354340205000732,790886
354340205000733,924544
354340205000734,610374
354340205000735,816392
354340205000736,652162
354340205000737,621364
354340205000738,649280
354340205000739,725488
354340205000740,532424
354340205000741,640234
354340205000742,217426
354340205000743,411634
354340205000744,692344
354340205000745,523394
354340205000746,683978
354340205000747,639098
354340205000748,688834
354340205000749,635882
354340205000750,938482
354340205000751,786152
354340205000752,1180190
354340205000753,538842
354340205000754,765388
354340205000755,1056082
354340205000756,1631366
354340205000757,970342
354340205000758,889752
354340205000759,504388
354340205000760,1146340
354340205000761,721014
354340205000762,836926
354340205000763,699400
354340205000764,1414814
354340205000765,741258
354340205000766,501614
354340205000767,626552
354340205000768,985866
