id_setor_censitario,pessoas_5anos_mais_alfab
355030826000107,330
355030826000108,171
355030826000109,314
355030826000110,575
355030826000111,311
355030826000112,383
355030826000113,291
355030826000114,373
355030826000115,326
355030826000116,323
355030826000117,282
355030826000118,348
355030826000119,350
355030826000120,320
355030826000121,160
355030826000122,223
355030826000123,357
355030826000124,169
355030826000125,324
355030826000126,498
355030826000127,257
355030826000128,156
355030826000129,85
355030826000130,154
355030826000131,214
355030826000132,177
355030826000133,258
355030826000134,215
355030826000135,482
355030826000136,140
355030826000137,316
355030826000138,75
355030826000139,274
355030826000140,128
355030826000141,169
355030826000142,151
355030826000143,245
355030826000144,408
355030826000145,141
355030826000146,144
355030826000147,146
355030827000001,465
355030827000002,701
355030827000003,370
355030827000004,938
355030827000005,682
355030827000006,493
355030827000007,338
355030827000008,612
355030827000009,602
355030827000010,521
355030827000011,704
355030827000012,689
355030827000013,953
355030827000014,637
355030827000015,643
355030827000016,1039
355030827000017,423
355030827000018,671
355030827000019,607
355030827000020,589
355030827000021,361
355030827000022,443
355030827000023,619
355030827000024,837
355030827000025,710
355030827000026,543
355030827000027,891
355030827000028,588
355030827000029,579
355030827000030,845
355030827000031,665
355030827000032,567
355030827000033,681
355030827000034,341
355030827000035,696
355030827000036,486
355030827000037,268
355030827000038,596
355030827000039,636
355030827000040,596
355030827000041,496
355030827000042,425
355030827000043,628
355030827000044,645
355030827000045,627
355030827000046,535
355030827000047,621
355030827000048,809
355030827000049,396
355030827000050,494
355030827000051,330
355030827000052,440
355030827000053,629
355030827000054,452
355030827000055,622
355030827000056,656
355030827000057,571
355030827000058,504
355030827000059,547
355030827000060,245
355030827000061,558
355030827000062,551
355030827000063,559
355030827000064,651
355030827000065,452
355030827000066,487
355030827000067,588
355030827000068,449
355030827000069,571
355030827000070,628
355030827000071,460
355030827000072,415
355030827000073,747
355030827000074,669
355030827000075,663
355030827000076,481
355030827000077,424
355030827000078,830
355030827000079,691
355030827000080,648
355030827000081,387
355030827000082,622
355030827000083,778
355030827000084,629
355030827000085,595
355030827000086,622
355030827000087,428
355030827000088,450
355030827000089,782
355030827000090,710
355030827000091,246
355030827000092,628
355030827000093,506
355030827000094,741
355030827000095,580
355030827000096,830
355030827000097,639
355030827000098,467
355030827000099,429
355030827000100,653
355030827000101,604
355030827000102,415
355030827000103,765
355030827000104,818
355030827000105,540
355030827000106,629
355030827000107,823
355030827000108,231
355030827000109,488
355030827000110,472
355030827000111,499
355030827000112,534
355030827000113,679
355030827000114,532
355030827000115,573
355030827000116,659
355030827000117,634
355030827000118,1650
355030827000119,876
355030827000120,537
355030827000121,932
355030827000122,508
355030827000123,439
355030827000124,330
355030827000125,296
355030827000126,263
355030827000127,477
355030827000128,281
355030827000129,497
355030827000130,471
355030827000131,365
355030827000132,731
355030827000133,700
355030827000134,264
355030827000135,808
355030827000136,947
355030827000137,474
355030827000138,551
355030827000139,522
355030827000140,39
355030827000143,613
355030827000144,477
355030827000145,478
355030827000146,558
355030827000147,515
355030827000148,339
355030827000149,423
355030827000150,515
355030827000151,1486
355030827000152,281
355030827000153,427
355030827000154,366
355030827000155,552
355030827000156,196
355030827000157,561
355030827000158,401
355030827000159,526
355030827000160,353
355030827000161,450
355030827000162,419
355030827000163,365
355030827000164,519
355030827000165,549
355030827000166,560
355030827000167,328
355030827000168,415
355030827000169,478
355030827000170,461
355030827000171,439
355030827000172,265
355030827000173,359
355030827000174,246
355030827000175,841
355030827000176,325
355030827000177,447
355030827000178,448
355030827000179,500
355030827000180,166
355030827000181,131
355030827000182,251
355030827000183,282
355030827000184,276
355030828000001,837
355030828000002,784
355030828000003,619
355030828000004,603
355030828000005,575
355030828000006,476
355030828000007,269
355030828000008,457
355030828000009,569
355030828000010,643
355030828000011,653
355030828000012,498
355030828000013,392
355030828000014,444
355030828000015,547
355030828000016,219
355030828000017,405
355030828000018,585
355030828000019,713
355030828000020,483
355030828000021,375
355030828000022,370
355030828000023,524
355030828000024,668
355030828000025,517
355030828000026,478
355030828000027,760
355030828000028,247
355030828000029,642
355030828000030,1096
355030828000031,721
355030828000032,748
355030828000033,467
355030828000034,537
355030828000035,513
355030828000036,626
355030828000037,451
355030828000038,242
355030828000039,654
355030828000040,398
355030828000041,221
355030828000042,667
355030828000043,513
355030828000044,863
355030828000045,534
355030828000046,428
355030828000047,670
355030828000048,779
355030828000049,622
355030828000050,492
355030828000051,714
355030828000052,670
355030828000053,454
355030828000054,770
355030828000055,809
355030828000056,449
355030828000057,837
355030828000058,671
355030828000059,604
355030828000060,464
355030828000061,840
355030828000062,839
355030828000063,606
355030828000064,566
355030828000065,530
355030828000066,799
355030828000067,596
355030828000068,636
355030828000069,562
355030828000070,849
355030828000071,570
355030828000072,733
355030828000073,875
355030828000074,908
355030828000075,500
355030828000076,509
355030828000077,918
355030828000078,516
355030828000079,416
355030828000080,682
355030828000081,249
355030828000082,612
355030828000083,509
355030828000084,490
355030828000085,249
355030828000086,477
355030828000087,591
355030828000088,447
355030828000089,406
355030828000090,385
355030828000091,469
355030828000092,189
355030828000093,714
355030828000094,738
355030828000095,443
355030828000096,647
355030828000097,503
355030828000098,683
355030828000099,420
355030828000100,716
355030828000101,722
355030828000102,317
355030828000103,574
355030828000104,1124
355030828000105,959
355030828000106,484
355030828000107,424
355030828000108,614
355030828000109,465
355030828000110,441
355030828000111,581
355030828000112,429
355030828000113,645
355030828000114,932
355030828000115,913
355030828000116,780
355030828000117,685
355030828000118,824
355030828000119,915
355030828000120,406
355030828000121,1338
355030828000122,692
355030828000123,392
355030828000124,599
355030828000125,786
355030828000126,987
355030828000127,1003
355030828000128,519
355030828000129,802
355030828000130,644
355030828000131,413
355030828000132,646
355030828000133,750
355030828000134,731
355030828000135,429
355030828000136,1420
355030828000137,1245
355030828000138,743
355030828000140,596
355030828000141,566
355030828000142,464
355030828000143,783
355030828000144,372
355030828000145,376
355030828000146,398
355030828000147,520
355030828000148,477
355030828000149,442
355030828000150,475
355030828000151,438
355030828000152,479
355030828000153,492
355030828000154,495
355030828000155,356
355030828000156,497
355030828000157,215
355030828000158,212
355030828000159,219
355030828000160,372
355030828000161,413
355030828000162,899
355030828000163,17
355030828000164,275
355030828000165,441
355030828000166,549
355030828000167,106
355030828000168,235
355030828000169,341
355030828000170,296
355030828000171,308
355030828000172,231
355030828000173,357
355030828000174,727
355030828000175,146
355030828000176,281
355030828000177,201
355030828000178,460
355030829000001,705
355030829000002,624
355030829000003,586
355030829000004,816
355030829000005,581
355030829000006,878
355030829000007,841
355030829000008,766
355030829000009,1223
355030829000010,832
355030829000011,594
355030829000012,622
355030829000013,783
355030829000014,777
355030829000015,414
355030829000016,573
355030829000017,520
355030829000018,738
355030829000019,124
355030829000020,693
355030829000021,299
355030829000022,780
355030829000023,722
355030829000024,803
355030829000025,806
355030829000026,345
355030829000027,363
355030829000028,829
355030829000029,982
355030829000030,815
355030829000031,821
355030829000032,380
355030829000033,691
355030829000034,417
355030829000035,643
355030829000036,757
355030829000037,685
355030829000038,402
355030829000039,765
355030829000040,438
355030829000041,598
355030829000042,811
355030829000043,373
355030829000044,377
355030829000045,336
355030829000046,706
355030829000047,379
355030829000048,820
355030829000049,538
355030829000050,848
355030829000051,886
355030829000052,1073
355030829000053,429
355030829000054,591
355030829000055,459
355030829000056,662
355030829000057,700
355030829000058,466
355030829000059,375
355030829000060,694
355030829000061,769
355030829000062,450
355030829000063,502
355030829000064,427
355030829000065,500
355030829000066,818
355030829000067,403
355030829000068,473
355030829000069,485
355030829000070,707
355030829000071,695
355030829000072,676
355030829000073,919
355030829000074,617
355030829000075,777
355030829000076,677
355030829000077,661
355030829000078,344
355030829000079,924
355030829000080,715
355030829000081,290
355030829000082,1291
355030829000083,601
355030829000084,612
355030829000085,1017
355030829000086,676
355030829000087,258
355030829000088,659
355030829000089,402
355030829000090,518
355030829000091,404
355030829000092,441
355030829000093,512
355030829000094,911
355030829000095,652
355030829000096,547
355030829000097,519
355030829000098,376
355030829000099,777
355030829000100,610
355030829000101,364
355030829000102,724
355030829000103,641
355030829000104,662
355030829000105,595
355030829000106,311
355030829000107,342
355030829000108,813
355030829000109,688
355030829000110,772
355030829000111,488
355030829000112,468
355030829000113,472
